onset	duration	nwb_table	HitR	HitL	ErrR	ErrL	NoLickR	NoLickL	LickEarly	StimTrials
1562.1654	8.0	trials	False	False	True	False	False	False	False	True
1574.1019	8.0	trials	True	False	False	False	False	False	False	True
1584.1042	8.0	trials	True	False	False	False	False	False	False	True
1594.2001	8.0	trials	False	True	False	False	False	False	False	True
1604.2751	8.0	trials	False	True	False	False	False	False	False	True
1614.241	8.0	trials	False	True	False	False	False	False	False	True
1624.3266	8.0	trials	True	False	False	False	False	False	False	True
1634.3204	8.0	trials	False	True	False	False	False	False	False	True
1644.2899	8.0	trials	True	False	False	False	False	False	False	True
1654.3709	8.0	trials	False	False	True	False	False	False	False	True
1666.32	8.0	trials	True	False	False	False	False	False	False	True
1676.3105	8.0	trials	False	True	False	False	False	False	False	True
1686.2569	8.0	trials	True	False	False	False	False	False	False	True
1696.3442	8.0	trials	False	True	False	False	False	False	False	True
1706.2963	8.0	trials	False	True	False	False	False	False	False	True
1716.5049	8.0	trials	True	False	False	False	False	False	False	True
1726.4995	8.0	trials	True	False	False	False	False	False	False	True
1736.5003	8.0	trials	False	True	False	False	False	False	False	True
1746.476	8.0	trials	True	False	False	False	False	False	False	True
1756.5246	8.0	trials	False	True	False	False	False	False	False	True
1766.6301	8.0	trials	False	True	False	False	False	False	False	True
1776.7415	8.0	trials	False	False	True	False	False	False	False	True
1788.6885	8.0	trials	False	True	False	False	False	False	False	True
1798.6599	8.0	trials	True	False	False	False	False	False	False	True
1808.8491	8.0	trials	True	False	False	False	False	False	False	True
1818.8414	8.0	trials	True	False	False	False	False	False	False	True
1828.9142	8.0	trials	False	True	False	False	False	False	False	True
1838.8737	8.0	trials	False	True	False	False	False	False	False	True
1848.9793	8.0	trials	True	False	False	False	False	False	False	True
1858.9846	8.0	trials	True	False	False	False	False	False	False	True
1869.0609	8.0	trials	True	False	False	False	False	False	False	True
1879.0771	8.0	trials	False	True	False	False	False	False	False	True
1889.1863	8.0	trials	True	False	False	False	False	False	False	True
1899.2366	8.0	trials	True	False	False	False	False	False	False	True
1909.3071	8.0	trials	True	False	False	False	False	False	False	True
1919.3131	8.0	trials	False	True	False	False	False	False	False	True
1929.3022	8.0	trials	True	False	False	False	False	False	False	True
1939.4463	8.0	trials	False	True	False	False	False	False	False	True
1949.4347	8.0	trials	False	False	False	True	False	False	False	True
1961.4814	8.0	trials	False	False	True	False	False	False	False	True
1973.6006	8.0	trials	True	False	False	False	False	False	False	True
1983.729	8.0	trials	True	False	False	False	False	False	False	True
1993.763	8.0	trials	False	True	False	False	False	False	False	True
2003.7783	8.0	trials	True	False	False	False	False	False	False	True
2013.8438	8.0	trials	True	False	False	False	False	False	False	True
2023.8693	8.0	trials	True	False	False	False	False	False	False	True
2033.9485	8.0	trials	False	True	False	False	False	False	False	True
2044.085	8.0	trials	False	True	False	False	False	False	False	True
2054.0916	8.0	trials	False	True	False	False	False	False	False	True
2064.2171	8.0	trials	False	False	True	False	False	False	False	True
2076.2031	8.0	trials	False	False	False	True	False	False	False	True
2088.2188	8.0	trials	False	True	False	False	False	False	False	True
2098.2118	8.0	trials	True	False	False	False	False	False	False	True
2108.3309	8.0	trials	False	True	False	False	False	False	False	True
2118.3338	8.0	trials	True	False	False	False	False	False	False	True
2128.3955	8.0	trials	False	False	True	False	False	False	False	True
2140.5485	8.0	trials	False	False	True	False	False	False	True	True
2161.5237	8.0	trials	True	False	False	False	False	False	False	True
2171.6368	8.0	trials	True	False	False	False	False	False	False	True
2181.7451	8.0	trials	False	True	False	False	False	False	False	True
2191.7695	8.0	trials	True	False	False	False	False	False	False	True
2201.8013	8.0	trials	False	False	True	False	False	False	False	True
2213.7881	8.0	trials	True	False	False	False	False	False	False	True
2223.8768	8.0	trials	False	True	False	False	False	False	False	True
2233.898	8.0	trials	False	False	True	False	False	False	False	True
2245.9091	8.0	trials	True	False	False	False	False	False	False	True
2256.0149	8.0	trials	False	True	False	False	False	False	False	True
2266.0468	8.0	trials	True	False	False	False	False	False	False	True
2276.2548	8.0	trials	False	True	False	False	False	False	False	True
2286.2789	8.0	trials	False	False	True	False	False	False	False	True
2298.2959	8.0	trials	True	False	False	False	False	False	False	True
2308.3652	8.0	trials	True	False	False	False	False	False	False	True
2318.5422	8.0	trials	False	True	False	False	False	False	False	True
2328.5562	8.0	trials	True	False	False	False	False	False	False	True
2338.6708	8.0	trials	True	False	False	False	False	False	False	True
2348.7222	8.0	trials	True	False	False	False	False	False	False	True
2358.759	8.0	trials	False	True	False	False	False	False	False	True
2368.8482	8.0	trials	False	False	True	False	False	False	False	True
2380.8542	8.0	trials	True	False	False	False	False	False	False	True
2390.9801	8.0	trials	True	False	False	False	False	False	False	True
2401.0574	8.0	trials	False	True	False	False	False	False	False	True
2411.099	8.0	trials	True	False	False	False	False	False	False	True
2421.2097	8.0	trials	True	False	False	False	False	False	False	True
2431.3705	8.0	trials	True	False	False	False	False	False	False	True
2441.4625	8.0	trials	False	True	False	False	False	False	False	True
2451.6251	8.0	trials	True	False	False	False	False	False	False	True
2461.8282	8.0	trials	True	False	False	False	False	False	False	True
2471.9613	8.0	trials	True	False	False	False	False	False	False	True
2482.0472	8.0	trials	False	True	False	False	False	False	False	True
2492.2023	8.0	trials	True	False	False	False	False	False	False	True
2502.3303	8.0	trials	True	False	False	False	False	False	False	True
2512.419	8.0	trials	True	False	False	False	False	False	False	True
2522.5029	8.0	trials	False	True	False	False	False	False	False	True
2532.6771	8.0	trials	False	False	False	True	False	False	False	True
2544.8223	8.0	trials	False	True	False	False	False	False	False	True
2554.8745	8.0	trials	True	False	False	False	False	False	False	True
2564.989	8.0	trials	False	True	False	False	False	False	False	True
2575.0672	8.0	trials	False	True	False	False	False	False	False	True
2585.1277	8.0	trials	False	True	False	False	False	False	False	True
2595.1838	8.0	trials	True	False	False	False	False	False	False	True
2605.3674	8.0	trials	False	True	False	False	False	False	False	True
2615.5809	8.0	trials	False	True	False	False	False	False	False	True
2625.7749	8.0	trials	False	True	False	False	False	False	False	True
2635.8428	8.0	trials	True	False	False	False	False	False	False	True
2646.0686	8.0	trials	True	False	False	False	False	False	False	True
2656.1563	8.0	trials	False	True	False	False	False	False	False	True
2666.3553	8.0	trials	False	True	False	False	False	False	False	True
2676.5419	8.0	trials	False	True	False	False	False	False	False	True
2686.5903	8.0	trials	True	False	False	False	False	False	False	True
2696.6791	8.0	trials	False	True	False	False	False	False	False	True
2706.7298	8.0	trials	False	True	False	False	False	False	False	True
2716.8037	8.0	trials	False	True	False	False	False	False	False	True
2726.8801	8.0	trials	True	False	False	False	False	False	False	True
2736.9763	8.0	trials	False	True	False	False	False	False	False	True
2747.0593	8.0	trials	True	False	False	False	False	False	False	True
2757.167	8.0	trials	False	True	False	False	False	False	False	True
2767.3493	8.0	trials	True	False	False	False	False	False	False	True
2777.4875	8.0	trials	True	False	False	False	False	False	False	True
2787.611	8.0	trials	False	True	False	False	False	False	False	True
2797.784	8.0	trials	False	True	False	False	False	False	False	True
2807.9973	8.0	trials	True	False	False	False	False	False	False	True
2818.1394	8.0	trials	True	False	False	False	False	False	False	True
2828.2675	8.0	trials	False	True	False	False	False	False	False	True
2838.4868	8.0	trials	False	True	False	False	False	False	False	True
2848.7004	8.0	trials	True	False	False	False	False	False	False	True
2858.8481	8.0	trials	False	True	False	False	False	False	False	True
2868.9268	8.0	trials	True	False	False	False	False	False	False	True
2879.0937	8.0	trials	False	True	False	False	False	False	False	True
2889.291	8.0	trials	False	True	False	False	False	False	False	True
2899.5264	8.0	trials	True	False	False	False	False	False	False	True
2909.7262	8.0	trials	True	False	False	False	False	False	False	True
2919.8537	8.0	trials	False	True	False	False	False	False	False	True
2930.046	8.0	trials	True	False	False	False	False	False	False	True
2940.2059	8.0	trials	True	False	False	False	False	False	False	True
2950.3648	8.0	trials	False	True	False	False	False	False	False	True
2960.6016	8.0	trials	True	False	False	False	False	False	False	True
2970.7594	8.0	trials	True	False	False	False	False	False	False	True
2980.8872	8.0	trials	False	True	False	False	False	False	False	True
2991.098	8.0	trials	True	False	False	False	False	False	False	True
3001.27	8.0	trials	False	True	False	False	False	False	False	True
3011.4902	8.0	trials	False	True	False	False	False	False	False	True
3021.564	8.0	trials	True	False	False	False	False	False	False	True
3031.695	8.0	trials	True	False	False	False	False	False	True	True
3045.8709	8.0	trials	False	True	False	False	False	False	False	True
3055.9634	8.0	trials	True	False	False	False	False	False	False	True
3066.1225	8.0	trials	True	False	False	False	False	False	False	True
3076.3301	8.0	trials	False	False	False	False	False	True	False	True
3087.4099	8.0	trials	False	True	False	False	False	False	False	True
3097.5265	8.0	trials	True	False	False	False	False	False	False	True
3107.6962	8.0	trials	False	True	False	False	False	False	False	True
3117.8046	8.0	trials	False	True	False	False	False	False	False	True
3127.8992	8.0	trials	True	False	False	False	False	False	False	True
3138.0382	8.0	trials	False	True	False	False	False	False	True	True
3148.8665	8.0	trials	False	False	False	True	False	False	False	True
3161.0217	8.0	trials	False	True	False	False	False	False	False	True
3171.2644	8.0	trials	True	False	False	False	False	False	False	True
3181.5327	8.0	trials	True	False	False	False	False	False	False	True
3191.7184	8.0	trials	False	True	False	False	False	False	False	True
3201.951	8.0	trials	False	True	False	False	False	False	False	True
3212.1997	8.0	trials	False	False	False	True	False	False	False	True
3224.4317	8.0	trials	True	False	False	False	False	False	False	True
3234.6137	8.0	trials	False	False	False	True	False	False	False	True
3246.821	8.0	trials	False	True	False	False	False	False	False	True
3257.0516	8.0	trials	False	True	False	False	False	False	False	True
3267.1741	8.0	trials	True	False	False	False	False	False	False	True
3277.4129	8.0	trials	False	False	False	True	False	False	False	True
3289.6102	8.0	trials	False	True	False	False	False	False	False	True
3299.7566	8.0	trials	True	False	False	False	False	False	False	True
3309.9914	8.0	trials	False	True	False	False	False	False	False	True
3320.2221	8.0	trials	False	False	False	True	False	False	False	True
3332.3884	8.0	trials	False	False	False	True	False	False	False	True
3344.5239	8.0	trials	False	False	False	True	False	False	False	True
3356.7381	8.0	trials	False	False	False	True	False	False	False	True
3368.9177	8.0	trials	False	True	False	False	False	False	False	True
3379.0485	8.0	trials	False	True	False	False	False	False	False	True
3389.3011	8.0	trials	True	False	False	False	False	False	False	True
3399.5035	8.0	trials	True	False	False	False	False	False	False	True
3409.6925	8.0	trials	False	True	False	False	False	False	False	True
3419.8056	8.0	trials	False	True	False	False	False	False	False	True
3429.9284	8.0	trials	True	False	False	False	False	False	False	True
3440.1575	8.0	trials	False	True	False	False	False	False	False	True
3450.3005	8.0	trials	False	False	False	True	False	False	False	True
3462.5462	8.0	trials	False	True	False	False	False	False	False	True
3472.702	8.0	trials	True	False	False	False	False	False	False	True
3482.8988	8.0	trials	False	True	False	False	False	False	False	True
3493.0268	8.0	trials	False	True	False	False	False	False	False	True
3503.2917	8.0	trials	True	False	False	False	False	False	False	True
3513.5329	8.0	trials	False	True	False	False	False	False	False	True
3523.7453	8.0	trials	True	False	False	False	False	False	False	True
3533.9458	8.0	trials	False	True	False	False	False	False	False	True
3544.0749	8.0	trials	False	True	False	False	False	False	False	True
3554.2111	8.0	trials	False	True	False	False	False	False	False	True
3564.4749	8.0	trials	True	False	False	False	False	False	False	True
3574.8088	8.0	trials	False	True	False	False	False	False	False	True
3585.059	8.0	trials	True	False	False	False	False	False	False	True
3595.3385	8.0	trials	False	True	False	False	False	False	False	True
3605.6102	8.0	trials	False	True	False	False	False	False	False	True
3615.7617	8.0	trials	True	False	False	False	False	False	False	True
3626.0085	8.0	trials	False	True	False	False	False	False	False	True
3636.1893	8.0	trials	False	True	False	False	False	False	False	True
3646.3472	8.0	trials	True	False	False	False	False	False	True	True
3657.6298	8.0	trials	True	False	False	False	False	False	False	True
3667.9407	8.0	trials	True	False	False	False	False	False	False	True
3678.1792	8.0	trials	False	True	False	False	False	False	False	True
3688.473	8.0	trials	False	True	False	False	False	False	False	True
3698.7504	8.0	trials	False	True	False	False	False	False	False	True
3709.1955	8.0	trials	True	False	False	False	False	False	False	True
3719.4139	8.0	trials	True	False	False	False	False	False	False	True
3729.6678	8.0	trials	True	False	False	False	False	False	False	True
3739.8643	8.0	trials	False	True	False	False	False	False	True	True
3751.4945	8.0	trials	False	True	False	False	False	False	False	True
3761.8003	8.0	trials	True	False	False	False	False	False	False	True
3772.0477	8.0	trials	False	True	False	False	False	False	False	True
3782.2442	8.0	trials	True	False	False	False	False	False	False	True
3792.4868	8.0	trials	False	True	False	False	False	False	False	True
3802.6425	8.0	trials	False	True	False	False	False	False	False	True
3812.9369	8.0	trials	True	False	False	False	False	False	False	True
3823.1811	8.0	trials	False	True	False	False	False	False	False	True
3833.4938	8.0	trials	False	True	False	False	False	False	False	True
3843.7076	8.0	trials	False	False	False	True	False	False	False	True
3855.947	8.0	trials	True	False	False	False	False	False	False	True
3866.1904	8.0	trials	False	True	False	False	False	False	False	True
3876.4934	8.0	trials	False	True	False	False	False	False	True	True
3889.2261	8.0	trials	False	True	False	False	False	False	False	True
3899.4119	8.0	trials	True	False	False	False	False	False	False	True
3909.6484	8.0	trials	False	True	False	False	False	False	False	True
3919.8336	8.0	trials	False	True	False	False	False	False	False	True
3930.0137	8.0	trials	False	False	True	False	False	False	False	True
3942.238	8.0	trials	True	False	False	False	False	False	False	True
3952.5858	8.0	trials	False	True	False	False	False	False	False	True
3962.8791	8.0	trials	False	True	False	False	False	False	False	True
3973.0747	8.0	trials	False	True	False	False	False	False	False	True
3983.2895	8.0	trials	True	False	False	False	False	False	False	True
3993.5474	8.0	trials	False	True	False	False	False	False	False	True
4003.7352	8.0	trials	True	False	False	False	False	False	False	True
4013.9801	8.0	trials	False	True	False	False	False	False	False	True
4024.1762	8.0	trials	True	False	False	False	False	False	False	True
4034.4722	8.0	trials	True	False	False	False	False	False	False	True
4044.7166	8.0	trials	True	False	False	False	False	False	False	True
4054.9379	8.0	trials	False	True	False	False	False	False	False	True
4065.1631	8.0	trials	True	False	False	False	False	False	False	True
4075.5146	8.0	trials	True	False	False	False	False	False	False	True
4085.84	8.0	trials	False	True	False	False	False	False	False	True
4096.0473	8.0	trials	True	False	False	False	False	False	False	True
4106.3344	8.0	trials	True	False	False	False	False	False	False	True
4116.6053	8.0	trials	False	False	True	False	False	False	False	True
4128.7774	8.0	trials	False	False	False	True	False	False	False	True
4140.9701	8.0	trials	False	True	False	False	False	False	False	True
4151.1898	8.0	trials	True	False	False	False	False	False	False	True
4161.5763	8.0	trials	True	False	False	False	False	False	False	True
4171.9463	8.0	trials	False	True	False	False	False	False	False	True
4182.1647	8.0	trials	False	True	False	False	False	False	False	True
4192.4645	8.0	trials	False	True	False	False	False	False	False	True
4202.7865	8.0	trials	True	False	False	False	False	False	False	True
4213.0036	8.0	trials	False	True	False	False	False	False	False	True
4223.2515	8.0	trials	False	True	False	False	False	False	False	True
4233.4519	8.0	trials	False	True	False	False	False	False	False	True
4243.7865	8.0	trials	True	False	False	False	False	False	False	True
4254.1553	8.0	trials	True	False	False	False	False	False	False	True
4264.3825	8.0	trials	False	True	False	False	False	False	False	True
4274.5996	8.0	trials	True	False	False	False	False	False	False	True
4284.881	8.0	trials	False	False	True	False	False	False	False	True
4297.0908	8.0	trials	False	True	False	False	False	False	False	True
4307.2986	8.0	trials	True	False	False	False	False	False	False	True
4317.5846	8.0	trials	True	False	False	False	False	False	False	True
4327.8823	8.0	trials	True	False	False	False	False	False	False	True
4338.1085	8.0	trials	False	True	False	False	False	False	False	True
4348.3634	8.0	trials	True	False	False	False	False	False	False	True
4358.7031	8.0	trials	False	True	False	False	False	False	False	True
4368.9341	8.0	trials	False	True	False	False	False	False	False	True
4379.2995	8.0	trials	True	False	False	False	False	False	False	True
4389.5771	8.0	trials	False	False	True	False	False	False	False	True
4401.7781	8.0	trials	True	False	False	False	False	False	False	True
4412.0588	8.0	trials	False	True	False	False	False	False	False	True
4422.4691	8.0	trials	True	False	False	False	False	False	False	True
4432.7575	8.0	trials	False	True	False	False	False	False	False	True
4443.1319	8.0	trials	False	True	False	False	False	False	False	True
4495.9928	8.0	trials	False	False	False	False	True	False	False	True
4507.1998	8.0	trials	False	True	False	False	False	False	False	True
4517.5298	8.0	trials	False	True	False	False	False	False	False	True
4527.8785	8.0	trials	False	True	False	False	False	False	False	True
4538.1338	8.0	trials	True	False	False	False	False	False	False	True
4548.4439	8.0	trials	True	False	False	False	False	False	False	True
4558.7772	8.0	trials	False	True	False	False	False	False	False	True
4569.1327	8.0	trials	True	False	False	False	False	False	False	True
4579.4633	8.0	trials	True	False	False	False	False	False	False	True
4589.785	8.0	trials	True	False	False	False	False	False	False	True
4600.1228	8.0	trials	False	True	False	False	False	False	False	True
4610.3796	8.0	trials	False	True	False	False	False	False	False	True
4620.7445	8.0	trials	True	False	False	False	False	False	False	True
4631.0825	8.0	trials	True	False	False	False	False	False	False	True
4641.3493	8.0	trials	False	True	False	False	False	False	False	True
4651.614	8.0	trials	False	True	False	False	False	False	False	True
4661.8667	8.0	trials	True	False	False	False	False	False	False	True
4672.1544	8.0	trials	True	False	False	False	False	False	False	True
4682.4469	8.0	trials	False	False	True	False	False	False	False	True
4694.6843	8.0	trials	False	True	False	False	False	False	False	True
4705.0403	8.0	trials	False	False	True	False	False	False	True	True
4723.6095	8.0	trials	False	False	True	False	False	False	False	True
4736.0232	8.0	trials	True	False	False	False	False	False	False	True
4746.3128	8.0	trials	False	False	True	False	False	False	False	True
4758.5891	8.0	trials	True	False	False	False	False	False	False	True
4768.9042	8.0	trials	False	True	False	False	False	False	False	True
4779.3006	8.0	trials	True	False	False	False	False	False	False	True
4789.6666	8.0	trials	True	False	False	False	False	False	False	True
4799.9976	8.0	trials	False	True	False	False	False	False	False	True
4810.4031	8.0	trials	True	False	False	False	False	False	False	True
4820.7636	8.0	trials	True	False	False	False	False	False	False	True
4831.0769	8.0	trials	False	True	False	False	False	False	False	True
4841.4797	8.0	trials	True	False	False	False	False	False	False	True
4851.8157	8.0	trials	True	False	False	False	False	False	False	True
4862.1667	8.0	trials	True	False	False	False	False	False	False	True
4872.4761	8.0	trials	False	True	False	False	False	False	False	True
4882.8918	8.0	trials	True	False	False	False	False	False	False	True
4893.3408	8.0	trials	False	True	False	False	False	False	False	True
4903.6437	8.0	trials	True	False	False	False	False	False	False	True
4913.9221	8.0	trials	True	False	False	False	False	False	False	True
4924.2399	8.0	trials	False	False	True	False	False	False	False	True
4936.6236	8.0	trials	False	True	False	False	False	False	False	True
4947.0068	8.0	trials	False	True	False	False	False	False	False	True
4957.384	8.0	trials	True	False	False	False	False	False	False	True
4967.7726	8.0	trials	True	False	False	False	False	False	False	True
4978.1384	8.0	trials	True	False	False	False	False	False	False	True
4988.4574	8.0	trials	False	True	False	False	False	False	False	True
4998.8607	8.0	trials	True	False	False	False	False	False	False	True
5009.182	8.0	trials	False	True	False	False	False	False	False	True
5019.6014	8.0	trials	True	False	False	False	False	False	False	True
5029.9749	8.0	trials	True	False	False	False	False	False	False	True
5040.2936	8.0	trials	True	False	False	False	False	False	False	True
5050.7001	8.0	trials	False	True	False	False	False	False	False	True
5061.0853	8.0	trials	False	True	False	False	False	False	False	True
5071.4974	8.0	trials	True	False	False	False	False	False	False	True
5081.9388	8.0	trials	False	True	False	False	False	False	False	True
5092.3511	8.0	trials	False	True	False	False	False	False	False	True
5102.6345	8.0	trials	True	False	False	False	False	False	False	True
5112.983	8.0	trials	True	False	False	False	False	False	False	True
5123.3255	8.0	trials	True	False	False	False	False	False	False	True
5133.7503	8.0	trials	False	True	False	False	False	False	False	True
5144.1594	8.0	trials	True	False	False	False	False	False	False	True
5154.503	8.0	trials	True	False	False	False	False	False	False	True
5164.84	8.0	trials	False	False	True	False	False	False	False	True
5177.1266	8.0	trials	False	True	False	False	False	False	False	True
5187.4128	8.0	trials	True	False	False	False	False	False	False	True
5197.7588	8.0	trials	True	False	False	False	False	False	False	True
5208.1063	8.0	trials	False	True	False	False	False	False	False	True
5218.5326	8.0	trials	False	True	False	False	False	False	False	True
5229.128	8.0	trials	False	True	False	False	False	False	False	True
5239.5653	8.0	trials	True	False	False	False	False	False	False	True
5249.9898	8.0	trials	True	False	False	False	False	False	False	True
5260.587	8.0	trials	False	True	False	False	False	False	False	True
5271.0421	8.0	trials	False	False	True	False	False	False	False	True
5283.3255	8.0	trials	True	False	False	False	False	False	False	True
5293.6628	8.0	trials	True	False	False	False	False	False	False	True
5304.0031	8.0	trials	False	True	False	False	False	False	False	True
5314.4219	8.0	trials	False	False	False	True	False	False	False	True
5326.746	8.0	trials	False	False	True	False	False	False	True	True
5353.8538	8.0	trials	False	False	True	False	False	False	False	True
5366.2536	8.0	trials	True	False	False	False	False	False	False	True
5376.661	8.0	trials	True	False	False	False	False	False	False	True
5387.1841	8.0	trials	False	True	False	False	False	False	False	True
5397.5566	8.0	trials	False	True	False	False	False	False	False	True
5407.882	8.0	trials	False	True	False	False	False	False	False	True
5418.2087	8.0	trials	True	False	False	False	False	False	False	True
5428.5749	8.0	trials	False	True	False	False	False	False	False	True
5438.9966	8.0	trials	False	False	False	True	False	False	False	True
5451.3739	8.0	trials	False	True	False	False	False	False	False	True
5461.8329	8.0	trials	True	False	False	False	False	False	False	True
5472.1719	8.0	trials	True	False	False	False	False	False	False	True
5482.5674	8.0	trials	True	False	False	False	False	False	False	True
5492.9257	8.0	trials	False	True	False	False	False	False	False	True
5503.3871	8.0	trials	True	False	False	False	False	False	False	True
5513.7508	8.0	trials	False	True	False	False	False	False	False	True
5524.22	8.0	trials	True	False	False	False	False	False	False	True
5534.6187	8.0	trials	False	True	False	False	False	False	False	True
5545.0969	8.0	trials	False	True	False	False	False	False	False	True
5555.5786	8.0	trials	True	False	False	False	False	False	False	True
5565.9461	8.0	trials	True	False	False	False	False	False	False	True
5576.3558	8.0	trials	False	True	False	False	False	False	False	True
5586.6841	8.0	trials	False	True	False	False	False	False	False	True
5597.1388	8.0	trials	False	True	False	False	False	False	False	True
5607.6458	8.0	trials	True	False	False	False	False	False	False	True
5617.9998	8.0	trials	False	True	False	False	False	False	False	True
5628.3463	8.0	trials	False	True	False	False	False	False	False	True
5639.03	8.0	trials	False	True	False	False	False	False	False	True
5649.5346	8.0	trials	True	False	False	False	False	False	False	True
5660.0682	8.0	trials	True	False	False	False	False	False	False	True
5670.4583	8.0	trials	True	False	False	False	False	False	False	True
5680.8363	8.0	trials	False	True	False	False	False	False	False	True
5691.3565	8.0	trials	False	True	False	False	False	False	False	True
5701.832	8.0	trials	False	False	False	True	False	False	False	True
5714.2672	8.0	trials	True	False	False	False	False	False	False	True
5724.6814	8.0	trials	False	False	True	False	False	False	False	True
5737.0513	8.0	trials	False	False	True	False	False	False	False	True
5749.4107	8.0	trials	False	False	True	False	False	False	False	True
5761.8213	8.0	trials	False	False	True	False	False	False	False	True
5774.2203	8.0	trials	True	False	False	False	False	False	False	True
5784.7187	8.0	trials	False	False	True	False	False	False	False	True
5797.1651	8.0	trials	False	False	True	False	False	False	False	True
5809.5992	8.0	trials	True	False	False	False	False	False	False	True
5820.0792	8.0	trials	True	False	False	False	False	False	False	True
5830.5311	8.0	trials	False	True	False	False	False	False	False	True
5841.0279	8.0	trials	True	False	False	False	False	False	False	True
