onset	duration	nwb_table	HitR	HitL	ErrR	ErrL	NoLickR	NoLickL	LickEarly	StimTrials
1958.9791	8.0	trials	True	False	False	False	False	False	False	True
1969.0059	8.0	trials	False	True	False	False	False	False	False	True
1979.1606	8.0	trials	True	False	False	False	False	False	False	True
1989.2111	8.0	trials	True	False	False	False	False	False	False	True
1999.2674	8.0	trials	False	False	True	False	False	False	False	True
2011.3067	8.0	trials	False	True	False	False	False	False	False	True
2021.4865	8.0	trials	False	True	False	False	False	False	False	True
2031.5206	8.0	trials	True	False	False	False	False	False	False	True
2041.6531	8.0	trials	True	False	False	False	False	False	False	True
2052.2713	8.0	trials	True	False	False	False	False	False	False	True
2062.3936	8.0	trials	False	True	False	False	False	False	False	True
2072.5312	8.0	trials	True	False	False	False	False	False	False	True
2082.6136	8.0	trials	False	True	False	False	False	False	False	True
2092.8007	8.0	trials	True	False	False	False	False	False	False	True
2102.9798	8.0	trials	True	False	False	False	False	False	False	True
2113.0905	8.0	trials	False	True	False	False	False	False	False	True
2123.278	8.0	trials	True	False	False	False	False	False	False	True
2133.3352	8.0	trials	True	False	False	False	False	False	False	True
2143.4406	8.0	trials	False	True	False	False	False	False	False	True
2153.6207	8.0	trials	True	False	False	False	False	False	False	True
2163.6878	8.0	trials	False	True	False	False	False	False	True	True
2181.1091	8.0	trials	False	False	True	False	False	False	False	True
2193.7905	8.0	trials	True	False	False	False	False	False	False	True
2203.8645	8.0	trials	True	False	False	False	False	False	False	True
2213.9738	8.0	trials	False	True	False	False	False	False	False	True
2224.1877	8.0	trials	True	False	False	False	False	False	False	True
2234.2737	8.0	trials	True	False	False	False	False	False	False	True
2244.4119	8.0	trials	True	False	False	False	False	False	False	True
2254.5018	8.0	trials	False	True	False	False	False	False	False	True
2264.7117	8.0	trials	False	True	False	False	False	False	False	True
2274.7738	8.0	trials	True	False	False	False	False	False	False	True
2284.8665	8.0	trials	False	True	False	False	False	False	False	True
2294.9497	8.0	trials	True	False	False	False	False	False	False	True
2305.0283	8.0	trials	True	False	False	False	False	False	False	True
2315.1368	8.0	trials	True	False	False	False	False	False	False	True
2325.1946	8.0	trials	False	True	False	False	False	False	False	True
2335.2588	8.0	trials	False	True	False	False	False	False	False	True
2345.4522	8.0	trials	False	False	True	False	False	False	False	True
2357.4913	8.0	trials	True	False	False	False	False	False	False	True
2367.6279	8.0	trials	True	False	False	False	False	False	False	True
2377.7029	8.0	trials	False	True	False	False	False	False	False	True
2387.7751	8.0	trials	False	True	False	False	False	False	False	True
2397.8414	8.0	trials	False	False	True	False	False	False	False	True
2410.078	8.0	trials	False	True	False	False	False	False	False	True
2420.2793	8.0	trials	True	False	False	False	False	False	False	True
2430.4621	8.0	trials	True	False	False	False	False	False	False	True
2440.9738	8.0	trials	False	True	False	False	False	False	False	True
2451.1538	8.0	trials	False	False	False	True	False	False	False	True
2463.2279	8.0	trials	False	False	True	False	False	False	False	True
2475.4281	8.0	trials	True	False	False	False	False	False	False	True
2485.6128	8.0	trials	False	True	False	False	False	False	False	True
2495.8311	8.0	trials	False	True	False	False	False	False	False	True
2505.9032	8.0	trials	True	False	False	False	False	False	False	True
2516.0282	8.0	trials	False	True	False	False	False	False	False	True
2526.268	8.0	trials	True	False	False	False	False	False	False	True
2536.4446	8.0	trials	False	True	False	False	False	False	False	True
2546.563	8.0	trials	True	False	False	False	False	False	False	True
2556.698	8.0	trials	False	False	False	True	False	False	False	True
2568.8184	8.0	trials	True	False	False	False	False	False	False	True
2579.0669	8.0	trials	False	True	False	False	False	False	False	True
2589.1527	8.0	trials	False	True	False	False	False	False	False	True
2599.3872	8.0	trials	True	False	False	False	False	False	False	True
2609.6062	8.0	trials	True	False	False	False	False	False	False	True
2619.8942	8.0	trials	False	True	False	False	False	False	False	True
2630.0287	8.0	trials	False	True	False	False	False	False	False	True
2640.2699	8.0	trials	True	False	False	False	False	False	False	True
2650.3778	8.0	trials	False	True	False	False	False	False	False	True
2660.466	8.0	trials	True	False	False	False	False	False	False	True
2670.6111	8.0	trials	False	True	False	False	False	False	False	True
2680.7238	8.0	trials	False	True	False	False	False	False	False	True
2690.9393	8.0	trials	False	True	False	False	False	False	False	True
2701.1507	8.0	trials	True	False	False	False	False	False	False	True
2711.2832	8.0	trials	False	True	False	False	False	False	False	True
2721.3957	8.0	trials	False	True	False	False	False	False	False	True
2731.6943	8.0	trials	False	True	False	False	False	False	False	True
2741.7907	8.0	trials	True	False	False	False	False	False	False	True
2751.9486	8.0	trials	False	True	False	False	False	False	False	True
2762.0666	8.0	trials	True	False	False	False	False	False	False	True
2772.3027	8.0	trials	True	False	False	False	False	False	False	True
2782.5334	8.0	trials	True	False	False	False	False	False	False	True
2792.7096	8.0	trials	False	True	False	False	False	False	False	True
2802.8204	8.0	trials	False	True	False	False	False	False	False	True
2813.3985	8.0	trials	False	True	False	False	False	False	False	True
2823.9286	8.0	trials	True	False	False	False	False	False	False	True
2834.0822	8.0	trials	True	False	False	False	False	False	False	True
2884.4133	8.0	trials	False	True	False	False	False	False	False	True
2895.6105	8.0	trials	True	False	False	False	False	False	False	True
2905.7426	8.0	trials	False	True	False	False	False	False	False	True
2916.0067	8.0	trials	False	False	False	True	False	False	False	True
2928.307	8.0	trials	True	False	False	False	False	False	False	True
2938.4664	8.0	trials	False	True	False	False	False	False	False	True
2948.7143	8.0	trials	False	True	False	False	False	False	False	True
2958.8207	8.0	trials	False	True	False	False	False	False	False	True
2968.9321	8.0	trials	True	False	False	False	False	False	False	True
2979.0987	8.0	trials	False	True	False	False	False	False	False	True
2989.7909	8.0	trials	False	True	False	False	False	False	False	True
3000.0328	8.0	trials	False	True	False	False	False	False	False	True
3010.182	8.0	trials	True	False	False	False	False	False	False	True
3020.336	8.0	trials	False	True	False	False	False	False	False	True
3030.6319	8.0	trials	False	True	False	False	False	False	True	True
3050.7959	8.0	trials	False	True	False	False	False	False	False	True
3061.0664	8.0	trials	True	False	False	False	False	False	False	True
3071.2466	8.0	trials	False	True	False	False	False	False	False	True
3081.489	8.0	trials	True	False	False	False	False	False	False	True
3091.6509	8.0	trials	False	True	False	False	False	False	False	True
3101.8896	8.0	trials	False	True	False	False	False	False	False	True
3112.1592	8.0	trials	False	True	False	False	False	False	False	True
3122.3955	8.0	trials	True	False	False	False	False	False	False	True
3132.7109	8.0	trials	False	True	False	False	False	False	False	True
3143.2338	8.0	trials	True	False	False	False	False	False	False	True
3153.4159	8.0	trials	False	True	False	False	False	False	False	True
3163.694	8.0	trials	False	True	False	False	False	False	False	True
3174.0043	8.0	trials	False	True	False	False	False	False	False	True
3184.2791	8.0	trials	True	False	False	False	False	False	False	True
3194.5127	8.0	trials	True	False	False	False	False	False	False	True
3204.6837	8.0	trials	False	True	False	False	False	False	False	True
3214.841	8.0	trials	True	False	False	False	False	False	False	True
3224.9905	8.0	trials	False	True	False	False	False	False	False	True
3235.2628	8.0	trials	False	True	False	False	False	False	False	True
3245.4322	8.0	trials	False	True	False	False	False	False	False	True
3255.7158	8.0	trials	True	False	False	False	False	False	False	True
3265.9369	8.0	trials	True	False	False	False	False	False	False	True
3276.2346	8.0	trials	False	True	False	False	False	False	False	True
3286.5506	8.0	trials	False	True	False	False	False	False	False	True
3296.8415	8.0	trials	False	True	False	False	False	False	False	True
3307.0206	8.0	trials	True	False	False	False	False	False	False	True
3317.2076	8.0	trials	False	True	False	False	False	False	False	True
3327.6176	8.0	trials	False	True	False	False	False	False	False	True
3337.9432	8.0	trials	True	False	False	False	False	False	False	True
3348.2371	8.0	trials	False	False	True	False	False	False	False	True
3360.392	8.0	trials	False	False	True	False	False	False	False	True
3372.5265	8.0	trials	True	False	False	False	False	False	False	True
3382.7737	8.0	trials	True	False	False	False	False	False	False	True
3392.9478	8.0	trials	False	True	False	False	False	False	False	True
3403.2727	8.0	trials	True	False	False	False	False	False	False	True
3413.473	8.0	trials	True	False	False	False	False	False	False	True
3423.6582	8.0	trials	False	True	False	False	False	False	False	True
3433.8452	8.0	trials	True	False	False	False	False	False	False	True
3444.0421	8.0	trials	False	True	False	False	False	False	False	True
3454.2257	8.0	trials	False	True	False	False	False	False	False	True
3464.5338	8.0	trials	True	False	False	False	False	False	False	True
3474.7911	8.0	trials	True	False	False	False	False	False	False	True
3485.0136	8.0	trials	True	False	False	False	False	False	False	True
3495.1824	8.0	trials	False	True	False	False	False	False	False	True
3505.5045	8.0	trials	True	False	False	False	False	False	False	True
3515.7436	8.0	trials	False	False	True	False	False	False	False	True
3528.0453	8.0	trials	False	True	False	False	False	False	False	True
3538.4597	8.0	trials	True	False	False	False	False	False	False	True
3548.6886	8.0	trials	False	True	False	False	False	False	False	True
3559.0084	8.0	trials	False	True	False	False	False	False	False	True
3569.2109	8.0	trials	True	False	False	False	False	False	False	True
3579.4795	8.0	trials	False	False	True	False	False	False	False	True
3591.69	8.0	trials	True	False	False	False	False	False	False	True
3601.8856	8.0	trials	False	True	False	False	False	False	False	True
3612.2717	8.0	trials	True	False	False	False	False	False	False	True
3622.4618	8.0	trials	False	True	False	False	False	False	False	True
3633.1442	8.0	trials	True	False	False	False	False	False	False	True
3643.3578	8.0	trials	True	False	False	False	False	False	False	True
3653.6261	8.0	trials	True	False	False	False	False	False	False	True
3663.8449	8.0	trials	False	True	False	False	False	False	False	True
3674.1692	8.0	trials	False	True	False	False	False	False	False	True
3684.5836	8.0	trials	True	False	False	False	False	False	False	True
3694.9258	8.0	trials	False	False	True	False	False	False	False	True
3707.2267	8.0	trials	False	True	False	False	False	False	False	True
3717.4199	8.0	trials	False	False	True	False	False	False	True	True
3747.9368	8.0	trials	True	False	False	False	False	False	False	True
3758.2105	8.0	trials	True	False	False	False	False	False	False	True
3768.4336	8.0	trials	False	True	False	False	False	False	False	True
3778.6234	8.0	trials	True	False	False	False	False	False	False	True
3788.8418	8.0	trials	True	False	False	False	False	False	False	True
3799.0817	8.0	trials	False	True	False	False	False	False	False	True
3809.3948	8.0	trials	False	True	False	False	False	False	False	True
3819.7426	8.0	trials	True	False	False	False	False	False	False	True
3829.9509	8.0	trials	True	False	False	False	False	False	False	True
3840.2011	8.0	trials	False	True	False	False	False	False	False	True
3850.3936	8.0	trials	False	True	False	False	False	False	False	True
3860.6265	8.0	trials	True	False	False	False	False	False	False	True
3870.9035	8.0	trials	False	False	True	False	False	False	False	True
3883.2107	8.0	trials	True	False	False	False	False	False	False	True
3893.4838	8.0	trials	False	True	False	False	False	False	False	True
3903.8357	8.0	trials	True	False	False	False	False	False	False	True
3914.0904	8.0	trials	False	True	False	False	False	False	True	True
3925.006	8.0	trials	True	False	False	False	False	False	False	True
3935.2484	8.0	trials	True	False	False	False	False	False	False	True
3945.4984	8.0	trials	True	False	False	False	False	False	False	True
3955.7033	8.0	trials	False	True	False	False	False	False	False	True
3966.047	8.0	trials	True	False	False	False	False	False	False	True
3976.4708	8.0	trials	True	False	False	False	False	False	False	True
3986.7216	8.0	trials	False	True	False	False	False	False	False	True
3996.9501	8.0	trials	False	True	False	False	False	False	False	True
4007.3321	8.0	trials	True	False	False	False	False	False	False	True
4017.5609	8.0	trials	True	False	False	False	False	False	False	True
4027.8181	8.0	trials	False	True	False	False	False	False	False	True
4038.1712	8.0	trials	False	True	False	False	False	False	False	True
4048.4291	8.0	trials	True	False	False	False	False	False	False	True
4058.7942	8.0	trials	False	True	False	False	False	False	False	True
4069.1181	8.0	trials	True	False	False	False	False	False	False	True
4079.3826	8.0	trials	True	False	False	False	False	False	False	True
4089.6487	7.999999999999545	trials	False	True	False	False	False	False	False	True
4100.007	8.0	trials	True	False	False	False	False	False	False	True
4110.3422	8.0	trials	True	False	False	False	False	False	False	True
4120.5833	8.0	trials	False	True	False	False	False	False	False	True
4131.0268	8.0	trials	True	False	False	False	False	False	False	True
4141.269	8.0	trials	False	True	False	False	False	False	False	True
4151.6578	8.0	trials	False	True	False	False	False	False	False	True
4161.9132	8.0	trials	False	True	False	False	False	False	False	True
4172.3052	8.0	trials	True	False	False	False	False	False	False	True
4182.5885	8.0	trials	False	True	False	False	False	False	False	True
4192.8898	8.0	trials	False	False	True	False	False	False	False	True
4205.1185	8.0	trials	True	False	False	False	False	False	False	True
4215.3974	8.0	trials	False	True	False	False	False	False	False	True
4225.77	8.0	trials	True	False	False	False	False	False	False	True
4236.0663	8.0	trials	False	True	False	False	False	False	False	True
4246.4479	8.0	trials	True	False	False	False	False	False	False	True
4256.7616	8.0	trials	True	False	False	False	False	False	False	True
4267.0344	8.0	trials	False	False	True	False	False	False	False	True
4279.4233	8.0	trials	False	False	False	True	False	False	False	True
4291.6988	8.0	trials	False	False	True	False	False	False	True	True
4321.5393	8.0	trials	False	False	False	False	True	False	False	True
4332.7598	8.0	trials	True	False	False	False	False	False	False	True
4343.0591	8.0	trials	True	False	False	False	False	False	False	True
4353.3638	8.0	trials	False	True	False	False	False	False	False	True
4363.6218	8.0	trials	False	True	False	False	False	False	False	True
4373.8978	8.0	trials	False	True	False	False	False	False	False	True
4384.4013	8.0	trials	True	False	False	False	False	False	False	True
4394.7473	8.0	trials	True	False	False	False	False	False	False	True
4405.0359	8.0	trials	True	False	False	False	False	False	False	True
4415.3428	8.0	trials	False	True	False	False	False	False	False	True
4425.5913	8.0	trials	False	True	False	False	False	False	False	True
4435.9543	8.0	trials	True	False	False	False	False	False	False	True
4446.2574	8.0	trials	False	True	False	False	False	False	False	True
4456.6728	8.0	trials	False	True	False	False	False	False	False	True
4467.1317	8.0	trials	True	False	False	False	False	False	False	True
4477.4324	8.0	trials	True	False	False	False	False	False	False	True
4487.7828	8.0	trials	True	False	False	False	False	False	False	True
4498.0556	8.0	trials	False	True	False	False	False	False	False	True
4508.3453	8.0	trials	False	True	False	False	False	False	False	True
4518.6528	8.0	trials	False	False	True	False	False	False	False	True
4531.0504	8.0	trials	True	False	False	False	False	False	False	True
4541.3473	8.0	trials	True	False	False	False	False	False	False	True
4551.7595	8.0	trials	False	True	False	False	False	False	False	True
4562.0307	8.0	trials	False	True	False	False	False	False	False	True
4572.4617	8.0	trials	False	True	False	False	False	False	False	True
4582.8762	8.0	trials	True	False	False	False	False	False	False	True
4593.1785	8.0	trials	False	True	False	False	False	False	False	True
4603.568	8.0	trials	False	True	False	False	False	False	False	True
4614.0088	8.0	trials	False	True	False	False	False	False	False	True
4624.4357	8.0	trials	True	False	False	False	False	False	False	True
4634.7587	8.0	trials	True	False	False	False	False	False	False	True
4645.1842	8.0	trials	True	False	False	False	False	False	False	True
4655.7821	8.0	trials	False	True	False	False	False	False	False	True
4666.2278	8.0	trials	True	False	False	False	False	False	False	True
4676.5404	8.0	trials	False	True	False	False	False	False	False	True
4687.0016	8.0	trials	True	False	False	False	False	False	False	True
4697.3314	8.0	trials	True	False	False	False	False	False	False	True
4707.6838	8.0	trials	True	False	False	False	False	False	False	True
4717.9988	8.0	trials	False	True	False	False	False	False	False	True
4728.4553	8.0	trials	False	True	False	False	False	False	False	True
4738.9331	8.0	trials	True	False	False	False	False	False	False	True
4749.2985	8.0	trials	True	False	False	False	False	False	False	True
4759.7003	8.0	trials	False	True	False	False	False	False	False	True
4770.307	8.0	trials	False	True	False	False	False	False	False	True
4780.7393	8.0	trials	False	True	False	False	False	False	False	True
4791.5699	8.0	trials	False	False	True	False	False	False	False	True
4803.8738	8.0	trials	True	False	False	False	False	False	False	True
4814.205	8.0	trials	True	False	False	False	False	False	True	True
4825.7121	8.0	trials	False	True	False	False	False	False	False	True
4836.1806	8.0	trials	False	True	False	False	False	False	False	True
4846.6344	8.0	trials	True	False	False	False	False	False	False	True
4856.9722	8.0	trials	True	False	False	False	False	False	False	True
4867.359	8.0	trials	True	False	False	False	False	False	False	True
4877.8183	8.0	trials	False	True	False	False	False	False	False	True
4888.2613	8.0	trials	False	True	False	False	False	False	False	True
4898.6979	8.0	trials	True	False	False	False	False	False	False	True
4909.0232	8.0	trials	True	False	False	False	False	False	False	True
4919.3708	8.0	trials	False	True	False	False	False	False	False	True
4976.1733	8.0	trials	False	False	True	False	False	False	False	True
4988.646	8.0	trials	False	True	False	False	False	False	False	True
4999.2024	8.0	trials	True	False	False	False	False	False	False	True
5009.5667	8.0	trials	False	False	True	False	False	False	False	True
5021.9	8.0	trials	False	False	False	True	False	False	True	True
5035.146	8.0	trials	False	False	False	True	False	False	False	True
5047.5071	8.0	trials	False	False	False	True	False	False	True	True
5060.9878	8.0	trials	False	True	False	False	False	False	False	True
5071.3874	8.0	trials	False	True	False	False	False	False	False	True
5083.154	8.0	trials	True	False	False	False	False	False	False	True
5093.5022	8.0	trials	False	True	False	False	False	False	False	True
5103.9567	8.0	trials	False	False	False	True	False	False	False	True
5116.306	8.0	trials	True	False	False	False	False	False	False	True
5133.569	8.0	trials	False	True	False	False	False	False	True	True
5144.306	8.0	trials	False	False	True	False	False	False	False	True
5156.6392	8.0	trials	False	False	False	True	False	False	False	True
5168.9921	8.0	trials	False	True	False	False	False	False	False	True
5179.3391	8.0	trials	False	True	False	False	False	False	False	True
5189.7012	8.0	trials	False	False	True	False	False	False	False	True
5202.0219	8.0	trials	False	False	True	False	False	False	False	True
5214.4196	8.0	trials	False	False	True	False	False	False	False	True
5226.809	8.0	trials	False	False	True	False	False	False	False	True
5239.1636	8.0	trials	False	False	True	False	False	False	False	True
5251.5323	8.0	trials	False	False	True	False	False	False	False	True
5264.0193	8.0	trials	False	False	True	False	False	False	False	True
5276.4011	8.0	trials	False	False	True	False	False	False	False	True
