onset	duration	nwb_table	HitR	HitL	ErrR	ErrL	NoLickR	NoLickL	LickEarly	StimTrials
1336.6504	8.0	trials	True	False	False	False	False	False	False	True
1346.7592	8.0	trials	False	True	False	False	False	False	False	True
1356.7233	8.0	trials	True	False	False	False	False	False	False	True
1368.7193	8.0	trials	True	False	False	False	False	False	False	True
1378.6983	8.0	trials	False	True	False	False	False	False	True	True
1389.9162	8.0	trials	False	False	False	True	False	False	False	True
1401.8551	8.0	trials	True	False	False	False	False	False	False	True
1411.8251	8.0	trials	False	False	False	True	False	False	False	True
1423.7836	8.0	trials	False	True	False	False	False	False	False	True
1433.81	8.0	trials	False	True	False	False	False	False	False	True
1443.9213	8.0	trials	True	False	False	False	False	False	False	True
1453.9185	8.0	trials	False	True	False	False	False	False	False	True
1463.8788	8.0	trials	False	True	False	False	False	False	False	True
1473.8683	8.0	trials	False	True	False	False	False	False	False	True
1483.8585	8.0	trials	True	False	False	False	False	False	False	True
1493.8342	8.0	trials	True	False	False	False	False	False	False	True
1503.8082	8.0	trials	False	True	False	False	False	False	False	True
1513.9478	8.0	trials	False	True	False	False	False	False	False	True
1523.905	8.0	trials	False	True	False	False	False	False	False	True
1534.0323	8.0	trials	True	False	False	False	False	False	False	True
1544.0916	8.0	trials	False	True	False	False	False	False	False	True
1554.1349	8.0	trials	False	True	False	False	False	False	False	True
1564.148	8.0	trials	True	False	False	False	False	False	False	True
1574.1573	8.0	trials	False	True	False	False	False	False	False	True
1584.1395	8.0	trials	True	False	False	False	False	False	False	True
1594.2087	8.0	trials	False	False	False	False	False	True	False	True
1605.158	8.0	trials	False	True	False	False	False	False	False	True
1615.3142	8.0	trials	False	True	False	False	False	False	False	True
1625.3012	8.0	trials	True	False	False	False	False	False	False	True
1635.2964	8.0	trials	False	True	False	False	False	False	False	True
1645.3919	8.0	trials	False	True	False	False	False	False	False	True
1655.384	8.0	trials	False	True	False	False	False	False	False	True
1665.49	8.0	trials	False	False	True	False	False	False	False	True
1677.4645	8.0	trials	True	False	False	False	False	False	False	True
1688.3902	8.0	trials	False	True	False	False	False	False	False	True
1698.4717	8.0	trials	True	False	False	False	False	False	False	True
1708.4972	8.0	trials	True	False	False	False	False	False	False	True
1718.6362	8.0	trials	False	False	True	False	False	False	False	True
1730.6472	8.0	trials	False	False	False	True	False	False	True	True
1743.4711	8.0	trials	False	True	False	False	False	False	False	True
1753.4597	8.0	trials	True	False	False	False	False	False	False	True
1763.5693	8.0	trials	False	False	False	True	False	False	False	True
1775.6477	8.0	trials	False	True	False	False	False	False	False	True
1785.781	8.0	trials	False	True	False	False	False	False	False	True
1795.7976	8.0	trials	True	False	False	False	False	False	False	True
1805.8133	8.0	trials	False	False	True	False	False	False	False	True
1817.8054	8.0	trials	False	False	False	True	False	False	False	True
1829.774	8.0	trials	True	False	False	False	False	False	True	True
1840.9824	8.0	trials	False	True	False	False	False	False	False	True
1851.0144	8.0	trials	True	False	False	False	False	False	False	True
1861.0082	8.0	trials	True	False	False	False	False	False	False	True
1871.0196	8.0	trials	False	True	False	False	False	False	False	True
1881.0441	8.0	trials	False	True	False	False	False	False	False	True
1891.1131	8.0	trials	False	True	False	False	False	False	False	True
1901.1493	8.0	trials	False	False	True	False	False	False	True	True
1914.1056	8.0	trials	False	True	False	False	False	False	False	True
1924.133	8.0	trials	True	False	False	False	False	False	False	True
1934.2015	8.0	trials	True	False	False	False	False	False	False	True
1944.3594	8.0	trials	True	False	False	False	False	False	False	True
1954.4062	8.0	trials	False	True	False	False	False	False	False	True
1964.457	8.0	trials	False	True	False	False	False	False	False	True
1974.5158	8.0	trials	True	False	False	False	False	False	False	True
1984.8492	8.0	trials	True	False	False	False	False	False	False	True
1994.8642	8.0	trials	False	False	False	True	False	False	False	True
2006.8647	8.0	trials	True	False	False	False	False	False	False	True
2017.0296	8.0	trials	True	False	False	False	False	False	False	True
2027.0679	8.0	trials	False	False	True	False	False	False	False	True
2039.0972	8.0	trials	False	True	False	False	False	False	False	True
2049.2531	8.0	trials	True	False	False	False	False	False	False	True
2059.4458	8.0	trials	False	False	False	True	False	False	False	True
2071.6037	8.0	trials	False	False	False	True	False	False	False	True
2083.5838	8.0	trials	False	True	False	False	False	False	False	True
2093.6668	8.0	trials	False	True	False	False	False	False	False	True
2104.0954	8.0	trials	True	False	False	False	False	False	False	True
2114.1186	8.0	trials	False	True	False	False	False	False	False	True
2124.1711	8.0	trials	False	False	False	True	False	False	False	True
2136.2305	8.0	trials	True	False	False	False	False	False	False	True
2146.428	8.0	trials	False	True	False	False	False	False	False	True
2156.5026	8.0	trials	False	True	False	False	False	False	False	True
2166.5409	8.0	trials	False	True	False	False	False	False	False	True
2176.6069	8.0	trials	False	False	True	False	False	False	False	True
2188.7004	8.0	trials	False	True	False	False	False	False	False	True
2198.8874	8.0	trials	True	False	False	False	False	False	False	True
2209.0803	8.0	trials	True	False	False	False	False	False	False	True
2219.131	8.0	trials	False	True	False	False	False	False	False	True
2229.2492	8.0	trials	False	False	True	False	False	False	False	True
2241.2933	8.0	trials	True	False	False	False	False	False	False	True
2251.3662	8.0	trials	True	False	False	False	False	False	False	True
2261.4374	8.0	trials	False	True	False	False	False	False	False	True
2271.5114	8.0	trials	True	False	False	False	False	False	False	True
2281.5729	8.0	trials	False	True	False	False	False	False	False	True
2291.6705	8.0	trials	False	False	False	True	False	False	False	True
2303.8438	8.0	trials	False	False	False	True	False	False	False	True
2315.9531	8.0	trials	False	False	False	True	False	False	False	True
2328.0074	8.0	trials	False	False	False	True	False	False	False	True
2340.0659	8.0	trials	False	False	False	True	False	False	False	True
2359.1259	8.0	trials	False	True	False	False	False	False	True	True
2372.3007	8.0	trials	False	True	False	False	False	False	False	True
2382.4977	8.0	trials	True	False	False	False	False	False	False	True
2392.6198	8.0	trials	False	False	False	True	False	False	False	True
2404.7741	8.0	trials	True	False	False	False	False	False	False	True
2414.8407	8.0	trials	True	False	False	False	False	False	False	True
2424.903	8.0	trials	True	False	False	False	False	False	False	True
2434.9955	8.0	trials	False	False	False	True	False	False	False	True
2447.0544	8.0	trials	False	True	False	False	False	False	False	True
2457.1487	8.0	trials	False	True	False	False	False	False	False	True
2467.2285	8.0	trials	True	False	False	False	False	False	False	True
2477.3001	8.0	trials	False	True	False	False	False	False	False	True
2487.4736	8.0	trials	False	True	False	False	False	False	False	True
2497.5994	8.0	trials	True	False	False	False	False	False	False	True
2507.7085	8.0	trials	True	False	False	False	False	False	False	True
2517.8877	8.0	trials	True	False	False	False	False	False	False	True
2527.9847	8.0	trials	False	True	False	False	False	False	False	True
2538.1644	8.0	trials	False	True	False	False	False	False	False	True
2548.2417	8.0	trials	False	True	False	False	False	False	False	True
2558.4621	8.0	trials	True	False	False	False	False	False	False	True
2569.7678	8.0	trials	True	False	False	False	False	False	False	True
2579.9625	8.0	trials	False	True	False	False	False	False	False	True
2590.1701	8.0	trials	False	True	False	False	False	False	False	True
2600.2264	8.0	trials	False	True	False	False	False	False	False	True
2610.2904	8.0	trials	True	False	False	False	False	False	False	True
2620.5	8.0	trials	False	False	False	True	False	False	False	True
2632.5728	8.0	trials	False	False	False	True	False	False	False	True
2644.6451	8.0	trials	False	True	False	False	False	False	True	True
2655.7185	8.0	trials	False	False	False	True	False	False	False	True
2667.9365	8.0	trials	False	True	False	False	False	False	False	True
2678.0179	8.0	trials	True	False	False	False	False	False	False	True
2688.0917	8.0	trials	False	True	False	False	False	False	False	True
2698.1723	8.0	trials	False	True	False	False	False	False	False	True
2708.3823	8.0	trials	False	True	False	False	False	False	False	True
2718.506	8.0	trials	True	False	False	False	False	False	False	True
2728.5804	8.0	trials	True	False	False	False	False	False	False	True
2738.6807	8.0	trials	False	False	False	True	False	False	False	True
2750.7415	8.0	trials	False	False	False	True	False	False	False	True
2762.9211	8.0	trials	False	True	False	False	False	False	False	True
2773.0475	8.0	trials	False	True	False	False	False	False	False	True
2783.1695	8.0	trials	False	False	True	False	False	False	False	True
2795.2377	8.0	trials	False	False	False	True	False	False	False	True
2807.2968	8.0	trials	False	True	False	False	False	False	False	True
2817.431	8.0	trials	False	False	False	True	False	False	True	True
2836.3052	8.0	trials	True	False	False	False	False	False	False	True
2846.8559	8.0	trials	True	False	False	False	False	False	False	True
2857.0712	8.0	trials	False	False	True	False	False	False	False	True
2869.1281	8.0	trials	False	False	False	True	False	False	False	True
2881.1952	8.0	trials	False	False	False	True	False	False	False	True
2893.2921	8.0	trials	False	True	False	False	False	False	False	True
2903.4444	8.0	trials	False	False	False	True	False	False	False	True
2915.7045	8.0	trials	False	False	False	True	False	False	False	True
2927.8714	8.0	trials	False	False	False	True	False	False	False	True
2939.9717	8.0	trials	False	True	False	False	False	False	False	True
2950.149	8.0	trials	False	True	False	False	False	False	False	True
2960.3905	8.0	trials	True	False	False	False	False	False	False	True
2970.5218	8.0	trials	True	False	False	False	False	False	False	True
2980.7861	8.0	trials	False	False	False	True	False	False	False	True
2993.0184	8.0	trials	False	False	True	False	False	False	False	True
3005.302	8.0	trials	True	False	False	False	False	False	False	True
3015.4424	8.0	trials	False	False	False	True	False	False	False	True
3027.5646	8.0	trials	False	False	False	True	False	False	False	True
3039.6738	8.0	trials	False	False	False	True	False	False	False	True
3051.9156	8.0	trials	False	True	False	False	False	False	False	True
3062.1319	8.0	trials	False	True	False	False	False	False	False	True
3072.2451	8.0	trials	True	False	False	False	False	False	False	True
3082.3535	8.0	trials	False	False	False	True	False	False	False	True
3094.4639	8.0	trials	True	False	False	False	False	False	False	True
3104.7219	8.0	trials	True	False	False	False	False	False	False	True
3114.8531	8.0	trials	False	True	False	False	False	False	False	True
3125.2937	8.0	trials	False	True	False	False	False	False	False	True
3167.0295	8.0	trials	False	False	False	True	False	False	False	True
3179.159	8.0	trials	False	False	True	False	False	False	False	True
3191.3796	8.0	trials	True	False	False	False	False	False	False	True
3201.7885	8.0	trials	False	True	False	False	False	False	False	True
3212.031	8.0	trials	False	True	False	False	False	False	False	True
3222.1775	8.0	trials	False	False	False	True	False	False	False	True
3234.4744	8.0	trials	True	False	False	False	False	False	False	True
3244.8875	8.0	trials	True	False	False	False	False	False	False	True
3255.0606	8.0	trials	True	False	False	False	False	False	False	True
3265.2893	8.0	trials	False	True	False	False	False	False	False	True
3275.4255	8.0	trials	False	True	False	False	False	False	False	True
3285.615	8.0	trials	False	True	False	False	False	False	False	True
3295.7697	8.0	trials	True	False	False	False	False	False	False	True
3306.1686	8.0	trials	False	True	False	False	False	False	False	True
3316.3213	8.0	trials	False	True	False	False	False	False	False	True
3326.5763	8.0	trials	False	True	False	False	False	False	False	True
3336.7124	8.0	trials	True	False	False	False	False	False	False	True
3347.0119	8.0	trials	True	False	False	False	False	False	False	True
3357.4003	8.0	trials	False	True	False	False	False	False	False	True
3367.612	8.0	trials	True	False	False	False	False	False	False	True
3377.7558	8.0	trials	False	False	False	True	False	False	False	True
3389.8885	8.0	trials	False	True	False	False	False	False	False	True
3400.0518	8.0	trials	False	True	False	False	False	False	False	True
3410.2362	8.0	trials	False	False	True	False	False	False	False	True
3422.3408	8.0	trials	True	False	False	False	False	False	False	True
3432.5097	8.0	trials	False	False	False	True	False	False	False	True
3444.7882	8.0	trials	False	True	False	False	False	False	True	True
3457.6054	8.0	trials	True	False	False	False	False	False	False	True
3467.758	8.0	trials	False	False	False	True	False	False	False	True
3480.0541	8.0	trials	False	True	False	False	False	False	False	True
3490.2593	8.0	trials	True	False	False	False	False	False	False	True
3500.5784	8.0	trials	False	False	False	True	False	False	False	True
3512.7712	8.0	trials	True	False	False	False	False	False	False	True
3523.0795	8.0	trials	False	False	False	True	False	False	False	True
3535.3572	8.0	trials	False	False	False	True	False	False	False	True
3547.6107	8.0	trials	False	False	False	True	False	False	False	True
3559.8937	8.0	trials	False	False	False	True	False	False	False	True
3572.1494	8.0	trials	False	True	False	False	False	False	False	True
3582.4649	8.0	trials	False	False	False	True	False	False	False	True
3594.7203	8.0	trials	False	False	False	True	False	False	False	True
3606.9005	8.0	trials	False	False	False	True	False	False	False	True
3619.1569	8.0	trials	False	True	False	False	False	False	False	True
3629.4345	8.0	trials	False	True	False	False	False	False	False	True
3639.6113	8.0	trials	False	False	True	False	False	False	False	True
3651.7537	8.0	trials	True	False	False	False	False	False	False	True
3662.0114	8.0	trials	False	False	False	True	False	False	False	True
3674.3634	8.0	trials	False	True	False	False	False	False	False	True
3684.6564	8.0	trials	False	False	False	True	False	False	False	True
3696.9681	8.0	trials	True	False	False	False	False	False	False	True
3707.2291	8.0	trials	False	False	False	True	False	False	False	True
3719.3856	8.0	trials	False	False	False	True	False	False	False	True
3731.6803	8.0	trials	False	False	False	True	False	False	False	True
3743.9485	8.0	trials	False	True	False	False	False	False	False	True
3754.2815	8.0	trials	False	False	False	True	False	False	False	True
3766.4392	8.0	trials	False	True	False	False	False	False	False	True
3776.6771	8.0	trials	False	False	True	False	False	False	False	True
3788.8614	8.0	trials	False	False	True	False	False	False	False	True
3801.0475	8.0	trials	False	False	True	False	False	False	True	True
3813.9957	8.0	trials	False	False	True	False	False	False	False	True
3826.1942	8.0	trials	True	False	False	False	False	False	False	True
3839.3426	8.0	trials	True	False	False	False	False	False	False	True
3849.5392	8.0	trials	False	False	False	True	False	False	False	True
3861.8115	8.0	trials	True	False	False	False	False	False	False	True
3872.1788	8.0	trials	True	False	False	False	False	False	False	True
3882.4916	8.0	trials	False	True	False	False	False	False	False	True
3892.6879	8.0	trials	True	False	False	False	False	False	False	True
3903.0283	8.0	trials	False	False	False	True	False	False	False	True
3915.3563	8.0	trials	False	False	False	True	False	False	False	True
3927.7001	8.0	trials	False	True	False	False	False	False	False	True
3938.023	8.0	trials	False	True	False	False	False	False	False	True
3948.2204	8.0	trials	True	False	False	False	False	False	False	True
3958.453	8.0	trials	False	False	False	True	False	False	False	True
3970.6617	8.0	trials	False	False	True	False	False	False	True	True
3983.9435	8.0	trials	False	False	False	True	False	False	False	True
3996.2732	8.0	trials	False	True	False	False	False	False	False	True
4006.6127	8.0	trials	False	False	False	True	False	False	False	True
4018.9	8.0	trials	False	True	False	False	False	False	False	True
4029.1468	8.0	trials	True	False	False	False	False	False	False	True
4039.5003	8.0	trials	False	False	True	False	False	False	False	True
4051.6836	8.0	trials	False	True	False	False	False	False	True	True
4078.1862	8.0	trials	False	True	False	False	False	False	False	True
4088.4041	7.999999999999545	trials	False	False	False	True	False	False	False	True
4100.6729	8.0	trials	True	False	False	False	False	False	False	True
4110.8978	8.0	trials	False	False	False	True	False	False	False	True
4123.0888	8.0	trials	False	True	False	False	False	False	False	True
4133.3083	8.0	trials	False	False	False	True	False	False	False	True
4145.6358	8.0	trials	False	True	False	False	False	False	False	True
4155.8702	8.0	trials	True	False	False	False	False	False	False	True
4166.0805	8.0	trials	False	True	False	False	False	False	False	True
4176.426	8.0	trials	False	False	False	True	False	False	False	True
4188.7422	8.0	trials	False	False	True	False	False	False	False	True
4201.0707	8.0	trials	False	False	False	True	False	False	False	True
4213.4013	8.0	trials	False	True	False	False	False	False	False	True
4223.6637	8.0	trials	False	False	False	True	False	False	False	True
4235.9984	8.0	trials	False	True	False	False	False	False	False	True
4246.2594	8.0	trials	True	False	False	False	False	False	False	True
4256.6021	8.0	trials	False	False	False	True	False	False	False	True
4268.9271	8.0	trials	False	True	False	False	False	False	False	True
4279.1755	8.0	trials	False	True	False	False	False	False	False	True
4289.4113	8.0	trials	False	False	True	False	False	False	True	True
4301.8689	8.0	trials	False	True	False	False	False	False	False	True
4312.118	8.0	trials	False	False	True	False	False	False	False	True
4324.3173	8.0	trials	True	False	False	False	False	False	False	True
4334.6698	8.0	trials	True	False	False	False	False	False	False	True
4344.8976	8.0	trials	False	False	False	True	False	False	False	True
4357.2819	8.0	trials	True	False	False	False	False	False	False	True
4367.6425	8.0	trials	False	True	False	False	False	False	False	True
4377.8872	8.0	trials	False	True	False	False	False	False	False	True
4388.1328	8.0	trials	True	False	False	False	False	False	False	True
4398.5196	8.0	trials	False	False	False	True	False	False	False	True
4410.7362	8.0	trials	False	False	False	True	False	False	False	True
4423.0998	8.0	trials	False	True	False	False	False	False	False	True
4433.3527	8.0	trials	False	True	False	False	False	False	False	True
4443.6412	8.0	trials	False	False	True	False	False	False	False	True
4455.8464	8.0	trials	False	False	True	False	False	False	True	True
4468.8612	8.0	trials	True	False	False	False	False	False	False	True
4479.2301	8.0	trials	True	False	False	False	False	False	False	True
4489.4897	8.0	trials	False	False	False	True	False	False	False	True
4501.7049	8.0	trials	False	True	False	False	False	False	False	True
4511.9602	8.0	trials	False	False	True	False	False	False	False	True
4524.2432	8.0	trials	False	True	False	False	False	False	False	True
4534.5046	8.0	trials	False	False	False	True	False	False	False	True
4546.8579	8.0	trials	False	True	False	False	False	False	False	True
4557.1126	8.0	trials	True	False	False	False	False	False	False	True
4567.3941	8.0	trials	True	False	False	False	False	False	False	True
4577.6917	8.0	trials	True	False	False	False	False	False	False	True
4587.9782	8.0	trials	False	True	False	False	False	False	False	True
4598.2497	8.0	trials	False	False	True	False	False	False	False	True
4610.4835	8.0	trials	False	False	True	False	False	False	False	True
4622.7149	8.0	trials	True	False	False	False	False	False	False	True
4633.0881	8.0	trials	True	False	False	False	False	False	False	True
4643.4838	8.0	trials	False	False	False	True	False	False	False	True
4655.8311	8.0	trials	False	False	True	False	False	False	False	True
4668.1785	8.0	trials	False	False	False	True	False	False	False	True
4680.5252	8.0	trials	False	True	False	False	False	False	False	True
4690.8747	8.0	trials	False	True	False	False	False	False	False	True
4701.2151	8.0	trials	False	False	True	False	False	False	False	True
4713.6154	8.0	trials	True	False	False	False	False	False	False	True
4724.0734	8.0	trials	False	False	True	False	False	False	False	True
4736.3193	8.0	trials	False	False	True	False	False	False	False	True
4748.6213	8.0	trials	False	False	True	False	False	False	False	True
4760.8888	8.0	trials	False	False	True	False	False	False	False	True
4773.142	8.0	trials	False	False	True	False	False	False	False	True
4785.5021	8.0	trials	True	False	False	False	False	False	False	True
4796.424	8.0	trials	True	False	False	False	False	False	True	True
4807.9307	8.0	trials	False	True	False	False	False	False	False	True
4818.2375	8.0	trials	False	False	True	False	False	False	False	True
4830.4974	8.0	trials	False	True	False	False	False	False	False	True
4840.8676	8.0	trials	True	False	False	False	False	False	False	True
4851.3034	8.0	trials	True	False	False	False	False	False	False	True
4861.6916	8.0	trials	True	False	False	False	False	False	False	True
4872.1647	8.0	trials	False	True	False	False	False	False	False	True
4882.5553	8.0	trials	False	True	False	False	False	False	False	True
4892.8704	8.0	trials	True	False	False	False	False	False	False	True
4903.4107	8.0	trials	False	False	True	False	False	False	False	True
4915.6729	8.0	trials	False	False	False	True	False	False	False	True
4928.0699	8.0	trials	False	False	False	True	False	False	False	True
4940.4616	8.0	trials	False	True	False	False	False	False	False	True
4950.7579	8.0	trials	False	True	False	False	False	False	False	True
4961.0756	8.0	trials	False	False	True	False	False	False	False	True
