onset	duration	nwb_table	HitR	HitL	ErrR	ErrL	NoLickR	NoLickL	LickEarly	StimTrials
4089.9581	8.0	trials	False	False	False	True	False	False	False	True
4102.9396	8.0	trials	False	False	True	False	False	False	False	True
4116.0412	8.0	trials	True	False	False	False	False	False	False	True
4127.1606	8.0	trials	False	True	False	False	False	False	False	True
4138.9098	8.0	trials	False	True	False	False	False	False	False	True
4152.8381	8.0	trials	True	False	False	False	False	False	False	True
4163.954	8.0	trials	True	False	False	False	False	False	False	True
4176.1874	8.0	trials	False	True	False	False	False	False	False	True
4187.3017	8.0	trials	False	True	False	False	False	False	False	True
4198.5976	8.0	trials	False	True	False	False	False	False	False	True
4209.7432	8.0	trials	True	False	False	False	False	False	False	True
4221.0558	8.0	trials	False	True	False	False	False	False	False	True
4232.1963	8.0	trials	False	True	False	False	False	False	False	True
4243.9517	8.0	trials	True	False	False	False	False	False	False	True
4257.2074	8.0	trials	False	True	False	False	False	False	False	True
4268.3472	8.0	trials	True	False	False	False	False	False	False	True
4279.7545	8.0	trials	False	True	False	False	False	False	False	True
4291.433	8.0	trials	False	True	False	False	False	False	False	True
4303.435	8.0	trials	False	False	False	True	False	False	False	True
4316.6266	8.0	trials	False	False	True	False	False	False	False	True
4329.7005	8.0	trials	False	True	False	False	False	False	False	True
4340.8449	8.0	trials	False	True	False	False	False	False	False	True
4352.3424	8.0	trials	True	False	False	False	False	False	False	True
4365.4659	8.0	trials	True	False	False	False	False	False	True	True
4377.5824	8.0	trials	True	False	False	False	False	False	False	True
4391.7913	8.0	trials	False	True	False	False	False	False	False	True
4402.9375	8.0	trials	False	True	False	False	False	False	False	True
4414.0938	8.0	trials	False	False	True	False	False	False	False	True
4427.134	8.0	trials	True	False	False	False	False	False	False	True
4438.1529	8.0	trials	True	False	False	False	False	False	False	True
4450.4543	8.0	trials	False	True	False	False	False	False	False	True
4462.5306	8.0	trials	True	False	False	False	False	False	False	True
4473.6546	8.0	trials	False	True	False	False	False	False	False	True
4484.8281	8.0	trials	True	False	False	False	False	False	False	True
4496.7802	8.0	trials	True	False	False	False	False	False	False	True
4507.9259	8.0	trials	False	False	True	False	False	False	False	True
4520.9006	8.0	trials	False	True	False	False	False	False	False	True
4532.0437	8.0	trials	False	False	False	True	False	False	False	True
4545.0662	8.0	trials	True	False	False	False	False	False	False	True
4556.2024	8.0	trials	True	False	False	False	False	False	False	True
4567.2595	8.0	trials	False	True	False	False	False	False	False	True
4578.4261	8.0	trials	False	True	False	False	False	False	False	True
4589.5659	8.0	trials	True	False	False	False	False	False	False	True
4600.6865	8.0	trials	True	False	False	False	False	False	False	True
4611.9261	8.0	trials	False	True	False	False	False	False	False	True
4623.085	8.0	trials	False	False	False	True	False	False	False	True
4636.2343	8.0	trials	False	False	True	False	False	False	False	True
4649.3698	8.0	trials	False	False	False	True	False	False	False	True
4662.3829	8.0	trials	False	True	False	False	False	False	False	True
4673.4183	8.0	trials	False	True	False	False	False	False	False	True
4684.95	8.0	trials	True	False	False	False	False	False	False	True
4696.1435	8.0	trials	False	False	False	True	False	False	False	True
4709.2738	8.0	trials	True	False	False	False	False	False	False	True
4720.4563	8.0	trials	True	False	False	False	False	False	False	True
4735.3812	8.0	trials	False	True	False	False	False	False	False	True
4747.375	8.0	trials	False	True	False	False	False	False	False	True
4759.5495	8.0	trials	False	True	False	False	False	False	False	True
4771.7581	8.0	trials	False	False	True	False	False	False	True	True
4787.0917	8.0	trials	True	False	False	False	False	False	False	True
4798.2987	8.0	trials	False	False	True	False	False	False	False	True
4811.3145	8.0	trials	False	True	False	False	False	False	False	True
4822.5114	8.0	trials	False	True	False	False	False	False	False	True
4833.5687	8.0	trials	True	False	False	False	False	False	False	True
4844.6469	8.0	trials	False	True	False	False	False	False	False	True
4857.5296	8.0	trials	True	False	False	False	False	False	False	True
4869.5425	8.0	trials	False	True	False	False	False	False	False	True
4882.1745	8.0	trials	False	False	False	True	False	False	False	True
4899.8588	8.0	trials	True	False	False	False	False	False	False	True
4911.0487	8.0	trials	True	False	False	False	False	False	False	True
4922.2135	8.0	trials	True	False	False	False	False	False	False	True
4933.3534	8.0	trials	False	True	False	False	False	False	False	True
4944.5618	8.0	trials	False	False	False	True	False	False	False	True
4957.7033	8.0	trials	False	False	True	False	False	False	False	True
4970.8455	8.0	trials	True	False	False	False	False	False	False	True
4982.0485	8.0	trials	False	False	True	False	False	False	False	True
4995.2795	8.0	trials	False	True	False	False	False	False	False	True
5006.4819	8.0	trials	True	False	False	False	False	False	False	True
5017.5426	8.0	trials	False	False	False	True	False	False	False	True
5030.6793	8.0	trials	False	False	True	False	False	False	False	True
5043.7058	8.0	trials	True	False	False	False	False	False	False	True
5054.801	8.0	trials	False	True	False	False	False	False	False	True
5066.7421	8.0	trials	True	False	False	False	False	False	True	True
5079.2926	8.0	trials	False	True	False	False	False	False	False	True
5091.2188	8.0	trials	False	True	False	False	False	False	False	True
5102.3697	8.0	trials	False	False	False	True	False	False	False	True
5115.5047	8.0	trials	True	False	False	False	False	False	False	True
5126.6681	8.0	trials	False	False	False	True	False	False	False	True
5139.7023	8.0	trials	False	True	False	False	False	False	False	True
5151.6762	8.0	trials	False	False	False	True	False	False	False	True
5164.7504	8.0	trials	False	False	False	True	False	False	False	True
5177.8247	8.0	trials	False	True	False	False	False	False	False	True
5189.098	8.0	trials	False	True	False	False	False	False	False	True
5200.7486	8.0	trials	True	False	False	False	False	False	False	True
5211.9358	8.0	trials	False	True	False	False	False	False	False	True
5249.7656	8.0	trials	False	True	False	False	False	False	False	True
5260.8822	8.0	trials	False	True	False	False	False	False	False	True
5274.5677	8.0	trials	True	False	False	False	False	False	False	True
5285.7225	8.0	trials	False	True	False	False	False	False	False	True
5298.2822	8.0	trials	True	False	False	False	False	False	False	True
5309.8725	8.0	trials	True	False	False	False	False	False	False	True
5321.2038	8.0	trials	False	True	False	False	False	False	False	True
5332.4492	8.0	trials	False	True	False	False	False	False	False	True
5344.2178	8.0	trials	False	True	False	False	False	False	False	True
5356.3991	8.0	trials	False	False	True	False	False	False	False	True
5369.4757	8.0	trials	False	False	True	False	False	False	False	True
5382.6617	8.0	trials	True	False	False	False	False	False	False	True
5393.7999	8.0	trials	True	False	False	False	False	False	True	True
5412.7413	8.0	trials	False	False	False	True	False	False	False	True
5425.8705	8.0	trials	False	True	False	False	False	False	False	True
5438.406	8.0	trials	True	False	False	False	False	False	False	True
5449.6419	8.0	trials	True	False	False	False	False	False	False	True
5460.7474	8.0	trials	False	True	False	False	False	False	False	True
5471.9676	8.0	trials	True	False	False	False	False	False	False	True
5483.1248	8.0	trials	False	False	True	False	False	False	False	True
5496.3163	8.0	trials	False	False	True	False	False	False	False	True
5509.4934	8.0	trials	False	False	True	False	False	False	False	True
5536.0918	8.0	trials	True	False	False	False	False	False	False	True
5547.7246	8.0	trials	True	False	False	False	False	False	True	True
5558.8869	8.0	trials	False	False	False	True	False	False	False	True
5572.0612	8.0	trials	False	True	False	False	False	False	False	True
5583.8366	8.0	trials	True	False	False	False	False	False	False	True
5595.5586	8.0	trials	False	True	False	False	False	False	False	True
5607.9315	8.0	trials	True	False	False	False	False	False	False	True
5619.0312	8.0	trials	True	False	False	False	False	False	False	True
5630.2242	8.0	trials	False	False	False	True	False	False	False	True
5643.4355	8.0	trials	False	True	False	False	False	False	False	True
5654.8453	8.0	trials	False	False	False	True	False	False	False	True
5668.0434	8.0	trials	False	False	True	False	False	False	False	True
5681.267	8.0	trials	False	True	False	False	False	False	False	True
5695.2414	8.0	trials	False	True	False	False	False	False	False	True
5707.446	8.0	trials	True	False	False	False	False	False	False	True
5719.9462	8.0	trials	False	True	False	False	False	False	False	True
5731.0778	8.0	trials	False	False	True	False	False	False	False	True
5744.3157	8.0	trials	False	True	False	False	False	False	False	True
5755.4576	8.0	trials	False	True	False	False	False	False	False	True
5767.0869	8.0	trials	True	False	False	False	False	False	False	True
5778.3186	8.0	trials	False	False	False	True	False	False	False	True
5791.5213	8.0	trials	False	False	True	False	False	False	False	True
5804.7602	8.0	trials	False	False	False	True	False	False	False	True
5818.0072	8.0	trials	False	False	False	False	False	True	False	True
5830.0915	8.0	trials	False	False	False	True	False	False	False	True
5844.1785	8.0	trials	False	False	False	True	False	False	False	True
5857.3418	8.0	trials	False	False	False	False	False	True	False	True
5869.4559	8.0	trials	False	True	False	False	False	False	True	True
5898.3152	8.0	trials	False	True	False	False	False	False	False	True
5909.5495	8.0	trials	True	False	False	False	False	False	False	True
5920.8056	8.0	trials	False	True	False	False	False	False	False	True
5932.0933	8.0	trials	False	False	False	True	False	False	False	True
5945.2364	8.0	trials	False	False	True	False	False	False	False	True
5958.4579	8.0	trials	False	False	True	False	False	False	False	True
5971.7396	8.0	trials	False	False	True	False	False	False	False	True
5984.8463	8.0	trials	False	False	False	False	True	False	False	True
5996.9383	8.0	trials	False	False	False	False	True	False	False	True
6009.0324	8.0	trials	True	False	False	False	False	False	False	True
6020.3486	8.0	trials	True	False	False	False	False	False	False	True
6031.5827	8.0	trials	False	True	False	False	False	False	False	True
6045.0613	8.0	trials	False	True	False	False	False	False	False	True
6056.3454	8.0	trials	True	False	False	False	False	False	False	True
6067.5969	8.0	trials	True	False	False	False	False	False	False	True
6080.1437	8.0	trials	False	True	False	False	False	False	False	True
6091.3264	8.0	trials	False	False	True	False	False	False	False	True
6104.4539	8.0	trials	True	False	False	False	False	False	False	True
6115.5967	8.0	trials	False	True	False	False	False	False	False	True
6126.8857	8.0	trials	False	False	True	False	False	False	False	True
6140.4774	8.0	trials	False	True	False	False	False	False	False	True
6152.3695	8.0	trials	True	False	False	False	False	False	False	True
6163.5176	8.0	trials	True	False	False	False	False	False	False	True
6174.7583	8.0	trials	False	True	False	False	False	False	False	True
6186.06	8.0	trials	True	False	False	False	False	False	False	True
6197.353	8.0	trials	True	False	False	False	False	False	False	True
6208.5736	8.0	trials	False	False	True	False	False	False	False	True
6221.8103	8.0	trials	False	False	False	True	False	False	False	True
6235.3614	8.0	trials	False	True	False	False	False	False	False	True
6246.6493	8.0	trials	False	True	False	False	False	False	False	True
6257.9155	8.0	trials	True	False	False	False	False	False	True	True
6270.7109	8.0	trials	True	False	False	False	False	False	True	True
6284.0357	8.0	trials	True	False	False	False	False	False	False	True
6295.25	8.0	trials	False	True	False	False	False	False	False	True
6306.8546	8.0	trials	False	False	True	False	False	False	False	True
6320.1458	8.0	trials	False	True	False	False	False	False	False	True
6333.3111	8.0	trials	False	True	False	False	False	False	False	True
6344.6399	8.0	trials	False	True	False	False	False	False	False	True
6356.2184	8.0	trials	True	False	False	False	False	False	False	True
6367.4266	8.0	trials	False	False	True	False	False	False	False	True
6380.7056	8.0	trials	True	False	False	False	False	False	False	True
6391.9046	8.0	trials	False	True	False	False	False	False	True	True
6404.8233	8.0	trials	False	False	False	True	False	False	True	True
6420.5433	8.0	trials	False	False	False	True	False	False	False	True
6433.7691	8.0	trials	False	False	False	True	False	False	False	True
6446.9567	8.0	trials	False	False	False	False	False	True	False	True
6459.1121	8.0	trials	False	False	False	True	False	False	False	True
6472.6435	8.0	trials	False	False	False	False	False	True	False	True
6484.7989	8.0	trials	False	False	False	False	False	True	False	True
6496.9594	8.0	trials	False	False	False	False	False	True	False	True
6509.1348	8.0	trials	False	False	False	False	False	True	False	True
6521.2855	8.0	trials	False	False	False	False	False	True	False	True
6533.4259	8.0	trials	False	False	False	False	False	True	False	True
6545.5884	8.0	trials	False	False	False	False	False	True	False	True
6557.7347	8.0	trials	False	False	False	False	False	True	False	True
6569.8774	8.0	trials	False	False	False	False	False	True	False	True
