onset	duration	nwb_table	HitR	HitL	ErrR	ErrL	NoLickR	NoLickL	LickEarly	StimTrials
2111.856	8.0	trials	True	False	False	False	False	False	False	True
2123.0605	8.0	trials	True	False	False	False	False	False	False	True
2134.3475	8.0	trials	False	True	False	False	False	False	False	True
2145.491	8.0	trials	False	True	False	False	False	False	False	True
2156.5909	8.0	trials	False	True	False	False	False	False	False	True
2167.8406	8.0	trials	True	False	False	False	False	False	False	True
2179.0775	8.0	trials	True	False	False	False	False	False	False	True
2190.1501	8.0	trials	True	False	False	False	False	False	False	True
2201.3592	8.0	trials	False	True	False	False	False	False	False	True
2212.551	8.0	trials	False	True	False	False	False	False	False	True
2223.6934	8.0	trials	False	True	False	False	False	False	False	True
2234.8017	8.0	trials	True	False	False	False	False	False	False	True
2246.0545	8.0	trials	False	True	False	False	False	False	False	True
2257.2639	8.0	trials	False	True	False	False	False	False	False	True
2268.3925	8.0	trials	False	True	False	False	False	False	False	True
2279.5285	8.0	trials	True	False	False	False	False	False	False	True
2290.76	8.0	trials	False	True	False	False	False	False	False	True
2301.9007	8.0	trials	True	False	False	False	False	False	False	True
2313.0537	8.0	trials	True	False	False	False	False	False	False	True
2324.2035	8.0	trials	True	False	False	False	False	False	False	True
2335.3855	8.0	trials	False	True	False	False	False	False	False	True
2346.5393	8.0	trials	False	True	False	False	False	False	False	True
2357.6596	8.0	trials	True	False	False	False	False	False	False	True
2368.8879	8.0	trials	False	False	True	False	False	False	False	True
2382.0667	8.0	trials	False	True	False	False	False	False	False	True
2393.2536	8.0	trials	True	False	False	False	False	False	False	True
2404.52	8.0	trials	True	False	False	False	False	False	False	True
2415.609	8.0	trials	True	False	False	False	False	False	False	True
2426.844	8.0	trials	False	True	False	False	False	False	False	True
2437.9685	8.0	trials	True	False	False	False	False	False	False	True
2449.0918	8.0	trials	True	False	False	False	False	False	False	True
2460.2167	8.0	trials	True	False	False	False	False	False	False	True
2471.4571	8.0	trials	False	True	False	False	False	False	False	True
2482.6118	8.0	trials	True	False	False	False	False	False	False	True
2493.7457	8.0	trials	False	True	False	False	False	False	False	True
2504.8936	8.0	trials	True	False	False	False	False	False	False	True
2515.9921	8.0	trials	True	False	False	False	False	False	False	True
2527.1146	8.0	trials	True	False	False	False	False	False	False	True
2538.2151	8.0	trials	False	True	False	False	False	False	False	True
2549.4452	8.0	trials	False	False	True	False	False	False	False	True
2562.6446	8.0	trials	False	True	False	False	False	False	False	True
2573.9596	8.0	trials	False	False	True	False	False	False	False	True
2587.1485	8.0	trials	False	False	True	False	False	False	True	True
2600.6942	8.0	trials	True	False	False	False	False	False	False	True
2612.0024	8.0	trials	True	False	False	False	False	False	False	True
2623.2051	8.0	trials	False	True	False	False	False	False	False	True
2634.3519	8.0	trials	True	False	False	False	False	False	False	True
2645.608	8.0	trials	False	False	True	False	False	False	False	True
2658.7955	8.0	trials	False	True	False	False	False	False	False	True
2670.0128	8.0	trials	True	False	False	False	False	False	False	True
2681.2631	8.0	trials	True	False	False	False	False	False	False	True
2692.5104	8.0	trials	True	False	False	False	False	False	False	True
2703.67	8.0	trials	False	True	False	False	False	False	False	True
2714.7984	8.0	trials	True	False	False	False	False	False	False	True
2726.0552	8.0	trials	True	False	False	False	False	False	False	True
2737.3065	8.0	trials	True	False	False	False	False	False	False	True
2748.4426	8.0	trials	False	True	False	False	False	False	False	True
2759.7582	8.0	trials	True	False	False	False	False	False	False	True
2771.071	8.0	trials	True	False	False	False	False	False	False	True
2782.2256	8.0	trials	False	False	True	False	False	False	False	True
2795.481	8.0	trials	False	True	False	False	False	False	False	True
2806.7524	8.0	trials	True	False	False	False	False	False	False	True
2817.9749	8.0	trials	False	True	False	False	False	False	False	True
2829.208	8.0	trials	False	False	True	False	False	False	False	True
2842.37	8.0	trials	True	False	False	False	False	False	False	True
2853.5139	8.0	trials	True	False	False	False	False	False	False	True
2864.637	8.0	trials	False	True	False	False	False	False	False	True
2875.8779	8.0	trials	False	True	False	False	False	False	False	True
2887.0647	8.0	trials	False	True	False	False	False	False	False	True
2898.2931	8.0	trials	True	False	False	False	False	False	False	True
2909.4864	8.0	trials	True	False	False	False	False	False	False	True
2920.7518	8.0	trials	True	False	False	False	False	False	False	True
2931.9292	8.0	trials	False	True	False	False	False	False	False	True
2943.1667	8.0	trials	False	False	False	False	True	False	False	True
2955.2208	8.0	trials	False	False	False	False	True	False	False	True
2967.2717	8.0	trials	False	False	False	False	True	False	False	True
2983.5067	8.0	trials	False	False	True	False	False	False	False	True
2996.7029	8.0	trials	True	False	False	False	False	False	False	True
3007.9495	8.0	trials	True	False	False	False	False	False	False	True
3019.0686	8.0	trials	False	False	False	True	False	False	False	True
3032.4467	8.0	trials	True	False	False	False	False	False	False	True
3043.7298	8.0	trials	False	False	False	True	False	False	False	True
3057.1863	8.0	trials	False	False	False	False	False	True	False	True
3069.2376	8.0	trials	False	False	False	False	False	True	False	True
3084.7753	8.0	trials	False	False	False	True	False	False	False	True
3097.9759	8.0	trials	False	False	False	False	False	True	False	True
3110.0352	8.0	trials	False	False	False	False	False	True	False	True
3122.0932	8.0	trials	False	False	False	False	False	True	False	True
3134.1677	8.0	trials	False	False	False	False	False	True	False	True
3148.8325	8.0	trials	False	False	False	False	False	True	False	True
3160.923	8.0	trials	False	False	False	False	False	True	False	True
3172.9883	8.0	trials	False	False	False	False	False	True	False	True
