onset	duration	nwb_table	HitR	HitL	ErrR	ErrL	NoLickR	NoLickL	LickEarly	StimTrials
3327.0386	8.0	trials	False	True	False	False	False	False	False	True
3338.1479	8.0	trials	True	False	False	False	False	False	False	True
3349.2624	8.0	trials	False	True	False	False	False	False	False	True
3360.2861	8.0	trials	False	True	False	False	False	False	False	True
3371.3336	8.0	trials	False	False	True	False	False	False	False	True
3384.3889	8.0	trials	True	False	False	False	False	False	False	True
3395.5287	8.0	trials	True	False	False	False	False	False	False	True
3406.6095	8.0	trials	False	True	False	False	False	False	False	True
3417.6988	8.0	trials	True	False	False	False	False	False	False	True
3428.7233	8.0	trials	True	False	False	False	False	False	False	True
3439.7467	8.0	trials	True	False	False	False	False	False	False	True
3450.7984	8.0	trials	False	True	False	False	False	False	False	True
3461.8155	8.0	trials	True	False	False	False	False	False	False	True
3472.929	8.0	trials	True	False	False	False	False	False	False	True
3484.0322	8.0	trials	True	False	False	False	False	False	False	True
3495.0779	8.0	trials	False	True	False	False	False	False	False	True
3506.1839	8.0	trials	True	False	False	False	False	False	False	True
3517.23	8.0	trials	True	False	False	False	False	False	False	True
3528.3364	8.0	trials	True	False	False	False	False	False	False	True
3539.3848	8.0	trials	False	True	False	False	False	False	False	True
3550.3812	8.0	trials	False	False	False	True	False	False	False	True
3563.4535	8.0	trials	False	True	False	False	False	False	False	True
3574.5014	8.0	trials	True	False	False	False	False	False	False	True
3585.5784	8.0	trials	False	False	False	True	False	False	False	True
3598.6903	8.0	trials	False	True	False	False	False	False	False	True
3609.7206	8.0	trials	False	True	False	False	False	False	False	True
3620.7728	8.0	trials	True	False	False	False	False	False	False	True
3631.7957	8.0	trials	False	True	False	False	False	False	False	True
3642.8482	8.0	trials	False	True	False	False	False	False	False	True
3653.9033	8.0	trials	True	False	False	False	False	False	False	True
3664.9189	8.0	trials	False	True	False	False	False	False	False	True
3675.9799	8.0	trials	False	True	False	False	False	False	False	True
3687.0476	8.0	trials	False	True	False	False	False	False	False	True
3698.0978	8.0	trials	True	False	False	False	False	False	False	True
3709.238	8.0	trials	True	False	False	False	False	False	False	True
3720.2746	8.0	trials	False	True	False	False	False	False	False	True
3731.3641	8.0	trials	False	True	False	False	False	False	False	True
3742.3958	8.0	trials	False	False	False	True	False	False	False	True
3755.4735	8.0	trials	True	False	False	False	False	False	False	True
3766.5169	8.0	trials	False	True	False	False	False	False	False	True
3777.564	8.0	trials	False	True	False	False	False	False	False	True
3788.6744	8.0	trials	False	True	False	False	False	False	False	True
3799.745	8.0	trials	True	False	False	False	False	False	False	True
3810.8202	8.0	trials	True	False	False	False	False	False	True	True
3822.6925	8.0	trials	False	True	False	False	False	False	False	True
3833.7449	8.0	trials	False	True	False	False	False	False	False	True
3844.8801	8.0	trials	True	False	False	False	False	False	False	True
3855.9515	8.0	trials	False	True	False	False	False	False	False	True
3867.008	8.0	trials	False	True	False	False	False	False	False	True
3878.0657	8.0	trials	False	True	False	False	False	False	False	True
3889.1572	8.0	trials	True	False	False	False	False	False	False	True
3900.2145	8.0	trials	False	True	False	False	False	False	False	True
3911.3889	8.0	trials	False	True	False	False	False	False	False	True
3922.4601	8.0	trials	False	True	False	False	False	False	False	True
3933.6482	8.0	trials	True	False	False	False	False	False	False	True
3944.7333	8.0	trials	False	True	False	False	False	False	False	True
3955.8683	8.0	trials	True	False	False	False	False	False	False	True
3966.9694	8.0	trials	False	True	False	False	False	False	False	True
3978.0722	8.0	trials	False	True	False	False	False	False	False	True
3989.1852	8.0	trials	False	True	False	False	False	False	True	True
4000.7674	8.0	trials	True	False	False	False	False	False	False	True
4011.8286	8.0	trials	False	True	False	False	False	False	False	True
4022.9313	8.0	trials	False	False	False	True	False	False	True	True
4037.3031	8.0	trials	False	False	False	True	False	False	False	True
4050.4273	8.0	trials	False	True	False	False	False	False	False	True
4061.5298	8.0	trials	False	True	False	False	False	False	False	True
4072.5972	8.0	trials	True	False	False	False	False	False	False	True
4083.7388	8.0	trials	True	False	False	False	False	False	False	True
4094.8258	8.000000000000455	trials	True	False	False	False	False	False	False	True
4105.992	8.0	trials	False	True	False	False	False	False	False	True
4117.0753	8.0	trials	False	True	False	False	False	False	False	True
4128.2266	8.0	trials	False	True	False	False	False	False	False	True
4139.4213	8.0	trials	True	False	False	False	False	False	False	True
4150.5431	8.0	trials	False	True	False	False	False	False	False	True
4161.6227	8.0	trials	True	False	False	False	False	False	False	True
4172.6744	8.0	trials	False	True	False	False	False	False	False	True
4183.7444	8.0	trials	False	False	False	True	False	False	False	True
4196.8045	8.0	trials	True	False	False	False	False	False	False	True
4207.9005	8.0	trials	False	True	False	False	False	False	False	True
4219.0523	8.0	trials	False	True	False	False	False	False	False	True
4230.1637	8.0	trials	False	False	False	True	False	False	False	True
4243.2982	8.0	trials	True	False	False	False	False	False	False	True
4254.4948	8.0	trials	False	False	True	False	False	False	False	True
4267.6766	8.0	trials	False	True	False	False	False	False	False	True
4278.7283	8.0	trials	True	False	False	False	False	False	False	True
4289.8349	8.0	trials	False	True	False	False	False	False	False	True
4300.9354	8.0	trials	False	True	False	False	False	False	False	True
4312.0659	8.0	trials	True	False	False	False	False	False	False	True
4323.1771	8.0	trials	True	False	False	False	False	False	False	True
4334.2781	8.0	trials	False	True	False	False	False	False	True	True
4346.0781	8.0	trials	False	True	False	False	False	False	False	True
4357.1769	8.0	trials	True	False	False	False	False	False	False	True
4368.2548	8.0	trials	True	False	False	False	False	False	False	True
4379.3429	8.0	trials	False	True	False	False	False	False	False	True
4390.5737	8.0	trials	True	False	False	False	False	False	False	True
4401.6685	8.0	trials	False	True	False	False	False	False	False	True
4412.8149	8.0	trials	False	True	False	False	False	False	False	True
4424.0025	8.0	trials	False	True	False	False	False	False	False	True
4435.0794	8.0	trials	True	False	False	False	False	False	False	True
4446.1541	8.0	trials	False	False	False	True	False	False	False	True
4459.3107	8.0	trials	False	False	False	False	True	False	False	True
4471.371	8.0	trials	False	False	False	False	True	False	False	True
4483.4236	8.0	trials	False	False	False	False	True	False	False	True
4495.4767	8.0	trials	False	False	False	False	True	False	False	True
4507.5295	8.0	trials	False	False	False	False	True	False	False	True
4519.5814	8.0	trials	False	False	False	False	True	False	False	True
4531.6341	8.0	trials	False	False	False	False	True	False	False	True
4543.6942	8.0	trials	False	False	False	False	True	False	False	True
4555.7499	8.0	trials	False	False	False	False	True	False	False	True
4567.8323	8.0	trials	False	False	False	False	True	False	False	True
4579.8959	8.0	trials	False	False	False	False	True	False	False	True
4591.9534	8.0	trials	False	False	False	False	True	False	False	True
4604.0168	8.0	trials	False	False	False	False	True	False	False	True
4616.0769	8.0	trials	False	False	False	False	True	False	False	True
4628.1348	8.0	trials	False	False	False	False	True	False	False	True
4640.2359	8.0	trials	False	False	False	False	True	False	False	True
4652.31	8.0	trials	False	False	False	False	True	False	False	True
4664.3821	8.0	trials	True	False	False	False	False	False	False	True
4675.6901	8.0	trials	False	False	True	False	False	False	False	True
4688.972	8.0	trials	True	False	False	False	False	False	False	True
4700.1254	8.0	trials	False	True	False	False	False	False	False	True
4711.271	8.0	trials	False	True	False	False	False	False	True	True
4723.9231	8.0	trials	True	False	False	False	False	False	False	True
4735.1023	8.0	trials	True	False	False	False	False	False	False	True
4746.3014	8.0	trials	True	False	False	False	False	False	False	True
4757.5196	8.0	trials	False	True	False	False	False	False	False	True
4768.7168	8.0	trials	True	False	False	False	False	False	False	True
4779.8416	8.0	trials	True	False	False	False	False	False	False	True
4791.0076	8.0	trials	False	True	False	False	False	False	False	True
4802.1214	8.0	trials	True	False	False	False	False	False	False	True
4813.3008	8.0	trials	False	True	False	False	False	False	False	True
4824.516	8.0	trials	True	False	False	False	False	False	False	True
4835.6985	8.0	trials	False	True	False	False	False	False	False	True
4846.9043	8.0	trials	True	False	False	False	False	False	False	True
4858.0518	8.0	trials	False	True	False	False	False	False	False	True
4869.1803	8.0	trials	True	False	False	False	False	False	False	True
4880.327	8.0	trials	True	False	False	False	False	False	False	True
4891.454	8.0	trials	False	True	False	False	False	False	False	True
4902.601	8.0	trials	True	False	False	False	False	False	False	True
4913.7675	8.0	trials	False	True	False	False	False	False	False	True
4924.9133	8.0	trials	False	True	False	False	False	False	False	True
4936.0407	8.0	trials	False	True	False	False	False	False	False	True
4947.1699	8.0	trials	True	False	False	False	False	False	False	True
4958.3434	8.0	trials	True	False	False	False	False	False	False	True
4969.5023	8.0	trials	False	True	False	False	False	False	False	True
4980.6287	8.0	trials	False	True	False	False	False	False	False	True
4991.7558	8.0	trials	False	True	False	False	False	False	False	True
5002.9037	8.0	trials	True	False	False	False	False	False	False	True
5014.0214	8.0	trials	False	True	False	False	False	False	False	True
5025.2714	8.0	trials	False	True	False	False	False	False	False	True
5036.4548	8.0	trials	True	False	False	False	False	False	False	True
5047.62	8.0	trials	True	False	False	False	False	False	True	True
5060.219	8.0	trials	False	False	True	False	False	False	False	True
5073.354	8.0	trials	False	True	False	False	False	False	False	True
5084.6789	8.0	trials	True	False	False	False	False	False	False	True
5095.8116	8.0	trials	False	True	False	False	False	False	False	True
5106.9556	8.0	trials	True	False	False	False	False	False	False	True
5118.0975	8.0	trials	False	True	False	False	False	False	False	True
5129.2944	8.0	trials	True	False	False	False	False	False	False	True
5140.4717	8.0	trials	True	False	False	False	False	False	False	True
5151.6381	8.0	trials	True	False	False	False	False	False	False	True
5162.7724	8.0	trials	False	True	False	False	False	False	False	True
5173.9274	8.0	trials	True	False	False	False	False	False	False	True
5185.0863	8.0	trials	False	True	False	False	False	False	False	True
5196.344	8.0	trials	True	False	False	False	False	False	False	True
5207.5914	8.0	trials	True	False	False	False	False	False	False	True
5218.7343	8.0	trials	False	False	True	False	False	False	False	True
5231.9864	8.0	trials	False	False	False	True	False	False	False	True
5245.1366	8.0	trials	True	False	False	False	False	False	False	True
5256.3533	8.0	trials	False	True	False	False	False	False	False	True
5267.5526	8.0	trials	False	True	False	False	False	False	False	True
5278.7356	8.0	trials	True	False	False	False	False	False	False	True
5289.8956	8.0	trials	True	False	False	False	False	False	False	True
5301.1052	8.0	trials	False	False	False	False	True	False	False	True
5313.2237	8.0	trials	False	False	False	False	False	True	False	True
5325.3365	8.0	trials	False	False	False	False	True	False	False	True
5337.4547	8.0	trials	False	False	False	False	True	False	False	True
5349.5854	8.0	trials	False	False	False	False	True	False	False	True
5361.7204	8.0	trials	False	False	False	False	True	False	False	True
5373.8466	8.0	trials	False	False	False	False	True	False	False	True
5385.9797	8.0	trials	False	False	False	False	True	False	False	True
5398.1095	8.0	trials	False	False	False	False	True	False	False	True
5410.2512	8.0	trials	False	False	False	False	True	False	False	True
5422.3897	8.0	trials	False	False	False	False	True	False	False	True
5434.5187	8.0	trials	False	False	False	False	True	False	False	True
5446.6666	8.0	trials	False	False	False	False	True	False	False	True
5458.827	8.0	trials	False	False	False	False	True	False	False	True
5470.9793	8.0	trials	False	False	False	False	True	False	False	True
5483.116	8.0	trials	True	False	False	False	False	False	False	True
5494.4709	8.0	trials	True	False	False	False	False	False	False	True
5505.7537	8.0	trials	False	False	False	True	False	False	False	True
5519.0535	8.0	trials	False	False	False	False	False	True	False	True
5531.1925	8.0	trials	False	False	False	True	False	False	False	True
5544.5246	8.0	trials	False	False	False	True	False	False	False	True
5557.8777	8.0	trials	False	False	False	True	False	False	False	True
5571.1522	8.0	trials	False	False	False	False	False	True	False	True
5583.2989	8.0	trials	False	False	False	True	False	False	False	True
5596.5865	8.0	trials	False	False	False	False	False	True	False	True
5608.7354	8.0	trials	False	False	False	False	False	True	False	True
5620.8825	8.0	trials	False	False	False	False	False	True	False	True
5633.0256	8.0	trials	False	False	False	False	False	True	False	True
